order_id,order_value,return_probability,risk_tier
O01043,11503.09,0.5337327777208741,HIGH
O04508,5058.77,0.18427942940484365,LOW
O01665,3813.87,0.5280836439255966,HIGH
O00731,6218.02,0.32876740480683825,MEDIUM
O19577,6319.13,0.4115490098972417,HIGH
O17177,4074.04,0.25524002914780636,MEDIUM
O10073,25160.84,0.10052704997287178,LOW
O03178,4405.32,0.5467975569456553,HIGH
O02699,2334.96,0.1194383719040087,LOW
O04376,1591.86,0.46235535325687643,HIGH
O01699,7434.27,0.5376843104774174,HIGH
O18102,1994.05,0.3690747500019539,MEDIUM
O12444,4260.31,0.314571427506057,MEDIUM
O09209,506.88,0.6355893739532873,VERY_HIGH
O06802,21962.32,0.124031563483653,LOW
O00159,7116.38,0.313555048468015,MEDIUM
O00838,21732.54,0.049005268662210694,LOW
O12305,2592.26,0.06687968144520413,LOW
O09117,21571.26,0.14212256991090683,LOW
O12949,21700.7,0.2007765577662945,MEDIUM
O07472,67514.19,0.10679554967035468,LOW
O03764,7055.28,0.6470407182273915,VERY_HIGH
O04092,21267.23,0.20951115730135642,MEDIUM
O03079,3800.8,0.2927081129093351,MEDIUM
O17715,2370.02,0.4185933122304264,HIGH
O19149,5192.38,0.033423943808062954,LOW
O06629,43197.65,0.0751730595194922,LOW
O04168,15745.25,0.12168226070963648,LOW
O19185,2319.62,0.020127818561632822,LOW
O18436,3295.62,0.1378156181195603,LOW
O06766,14585.75,0.45027132384472074,HIGH
O17696,6448.56,0.2942085631707037,MEDIUM
O13577,41457.14,0.06362286397255196,LOW
O04722,22389.66,0.09569759615266324,LOW
O13724,15322.97,0.1424631462855223,LOW
O06682,11202.43,0.4004796607538112,HIGH
O17525,4787.75,0.3367036913401629,MEDIUM
O07322,17886.34,0.1909107224052238,LOW
O10501,3338.54,0.23346032242304335,MEDIUM
O09460,10877.75,0.39857645470130043,MEDIUM
O14331,5195.43,0.44854845075058203,HIGH
O05840,3692.58,0.04461843491753933,LOW
O11255,1369.98,0.4306498551500039,HIGH
O14164,2297.68,0.578221706451256,HIGH
O17479,4337.47,0.49327676455677083,HIGH
O19486,2384.58,0.17804665253646576,LOW
O11530,7869.66,0.22278085753369375,MEDIUM
O16834,3608.3,0.50733688572164,HIGH
O15433,2499.24,0.5355216224760717,HIGH
O06779,934.18,0.44778036157454243,HIGH
O05105,2567.99,0.3484361844440694,MEDIUM
O05724,9129.3,0.09254911369329658,LOW
O11496,1029.35,0.03807573717992847,LOW
O05273,4134.07,0.3662137447075636,MEDIUM
O14128,636.54,0.2694234174761264,MEDIUM
O12274,1405.51,0.35029405273231623,MEDIUM
O00197,1538.3,0.20601703449947315,MEDIUM
O05919,6915.71,0.24443854612244895,MEDIUM
O10651,17320.58,0.2987126762994922,MEDIUM
O01103,2723.74,0.11890461106718592,LOW
O18068,6315.03,0.2464330965110198,MEDIUM
O15931,2405.53,0.12487779254544829,LOW
O16790,17911.73,0.07823766847248824,LOW
O07366,409.22,0.4235675797281988,HIGH
O14064,11166.06,0.25124223593113154,MEDIUM
O12715,6738.34,0.5705538550256731,HIGH
O19801,10832.16,0.5030024230860312,HIGH
O05983,8683.84,0.32054605941706643,MEDIUM
O18043,6260.2,0.5510224011559582,HIGH
O14802,4093.34,0.19510079309890677,LOW
O05549,4453.23,0.2949531051598035,MEDIUM
O19812,587.16,0.5649981393928997,HIGH
O06981,1125.49,0.5835924334631648,HIGH
O00751,5548.6,0.7223391823663429,VERY_HIGH
O17572,87700.49,0.18118931044178266,LOW
O00486,2703.15,0.3103229279721701,MEDIUM
O08760,18703.76,0.08263317250816388,LOW
O00252,4648.62,0.24156681680184405,MEDIUM
O07464,6974.94,0.47243732854616693,HIGH
O13124,13536.4,0.19430435732097953,LOW
O07855,50124.98,0.02881966738536686,LOW
O16211,68078.02,0.04019090422709627,LOW
O02698,5718.86,0.3806651389195717,MEDIUM
O12059,615.5,0.48317614660895314,HIGH
O15216,8672.83,0.5379960717122991,HIGH
O16528,1397.06,0.4738026314499834,HIGH
O09846,11279.37,0.165224357206759,LOW
O03639,2415.8,0.09113048261209226,LOW
O01272,6302.02,0.19511365278966458,LOW
O16201,13403.33,0.36250785242351913,MEDIUM
O06760,3304.61,0.253862426730161,MEDIUM
O00779,5575.82,0.40240463192028886,HIGH
O00211,9635.32,0.29671937589446096,MEDIUM
O03890,1522.62,0.11803774023035653,LOW
O04383,3212.06,0.2711935366477691,MEDIUM
O05807,3693.91,0.1868775860368027,LOW
O00857,9068.14,0.3399075196098549,MEDIUM
O00384,2054.92,0.5702662387334962,HIGH
O10824,1215.07,0.5298033294748408,HIGH
O01703,14503.67,0.41384423597010306,HIGH
O14350,13341.31,0.1990708092952826,LOW
O07532,6556.02,0.34202995034242867,MEDIUM
O10130,1050.56,0.17494320948634268,LOW
O13378,401.46,0.05446860842110159,LOW
O01853,6777.5,0.31680778020392375,MEDIUM
O11206,5724.45,0.14708276287741998,LOW
O14772,6253.32,0.16344685526870886,LOW
O12577,3557.24,0.3456017761091108,MEDIUM
O12959,8363.4,0.3475302292847322,MEDIUM
O16332,973.71,0.24477759875069127,MEDIUM
O12493,8216.37,0.5285351898155918,HIGH
O18490,25268.03,0.2831191954821458,MEDIUM
O09941,1826.74,0.4698797838877187,HIGH
O14282,8624.3,0.4089150634574006,HIGH
O10502,778.93,0.4042857701686585,HIGH
O05539,58203.13,0.07422060966080757,LOW
O10589,4353.48,0.49275378052404234,HIGH
O17256,541.06,0.32588689925500247,MEDIUM
O11454,16923.31,0.04277742518745654,LOW
O08894,7823.35,0.17887842260951906,LOW
O19030,2155.93,0.014325995512647311,LOW
O05331,5823.75,0.5479923832176167,HIGH
O05519,9314.54,0.42700763279409626,HIGH
O16123,2498.26,0.3362797113455199,MEDIUM
O18418,2278.91,0.07391668571279092,LOW
O10185,20349.88,0.08880737672235393,LOW
O05759,1722.31,0.6905569491311879,VERY_HIGH
O19411,2054.92,0.1473202475863032,LOW
O06941,17125.67,0.674983804340848,VERY_HIGH
O14251,7144.56,0.27356921901184866,MEDIUM
O12431,2303.81,0.4140791329072942,HIGH
O12122,1563.29,0.17976532518748548,LOW
O12290,9771.85,0.6502222876031929,VERY_HIGH
O01619,542.42,0.03313422806187881,LOW
O16345,5823.75,0.16554189635229263,LOW
O10060,14963.62,0.28399097171700366,MEDIUM
O04338,12106.53,0.3564525332513715,MEDIUM
O01151,4570.73,0.40017536689623123,HIGH
O05198,23230.95,0.08160493701434349,LOW
O08448,19283.6,0.13394952141738167,LOW
O16130,662.06,0.2172560203935979,MEDIUM
O13508,5254.66,0.6791688662398786,VERY_HIGH
O03924,6795.5,0.5388481912781634,HIGH
O11172,8494.49,0.5132596312373122,HIGH
O01377,3862.97,0.29116384714331955,MEDIUM
O10664,5576.79,0.4734564724385767,HIGH
O10839,11936.96,0.5710894933679886,HIGH
O09296,10671.9,0.3390259650743512,MEDIUM
O00164,2957.03,0.11969596341146686,LOW
O00260,6413.18,0.2760774022143716,MEDIUM
O08338,5943.48,0.30255251305923014,MEDIUM
O15751,4767.34,0.43537570894247435,HIGH
O18150,3053.75,0.1511228784419676,LOW
O12505,57916.76,0.38608842174203173,MEDIUM
O09495,20349.88,0.3431527008143163,MEDIUM
O03753,16724.05,0.10370886175370121,LOW
O07678,5423.44,0.4099892413252294,HIGH
O10357,3947.75,0.4151719376946033,HIGH
O16320,39894.28,0.04078039942243103,LOW
O03263,5801.29,0.25983807100470585,MEDIUM
O15331,15772.79,0.24536267500326464,MEDIUM
O03194,4142.26,0.5831853656836029,HIGH
O09326,9998.57,0.449368177745118,HIGH
O10708,7698.39,0.4425097259252527,HIGH
O02373,4485.46,0.37072897116533793,MEDIUM
O19098,20489.76,0.23552090385502084,MEDIUM
O09484,1063.19,0.458937511739594,HIGH
O02413,5380.98,0.40542611191139016,HIGH
O01095,8066.29,0.4419841961612108,HIGH
O12218,4139.39,0.6387389993401659,VERY_HIGH
O08504,2540.6,0.5581422922438941,HIGH
O13103,4699.89,0.3801017987201792,MEDIUM
O15966,1707.41,0.027968293253721063,LOW
O04136,77360.18,0.09843602090795392,LOW
O15358,4954.64,0.3284453142267747,MEDIUM
O16048,51311.01,0.08060659870273883,LOW
O00610,3126.58,0.05655359793966219,LOW
O16381,56314.57,0.033783436256921984,LOW
O01660,7994.6,0.2823714027580414,MEDIUM
O10805,3600.44,0.48782790608837484,HIGH
O07117,4165.06,0.2217770086858787,MEDIUM
O19390,451.66,0.1819487099877309,LOW
O00278,15443.32,0.14464037552598483,LOW
O06254,3031.12,0.171146481317663,LOW
O12039,4460.56,0.25616010908002,MEDIUM
O11518,11316.05,0.3204068492730359,MEDIUM
O19679,2303.81,0.4538707912273068,HIGH
O15125,2075.24,0.24651932710626007,MEDIUM
O00498,6551.72,0.19086867721091588,LOW
O15432,6475.14,0.330195508550735,MEDIUM
O08661,12942.76,0.1489288610387484,LOW
O01966,4453.14,0.6266910773321287,VERY_HIGH
O15118,1943.89,0.7090329154151931,VERY_HIGH
O03813,4750.45,0.49474898693717667,HIGH
O11474,62364.52,0.16183311772737183,LOW
O19027,21472.97,0.12328863679381484,LOW
O01494,2086.5,0.35201231173786424,MEDIUM
O10003,2721.45,0.19704372481429522,LOW
O10699,12583.12,0.14845165103293104,LOW
O02891,435.47,0.12955180388980989,LOW
O10200,4142.26,0.30152782603134703,MEDIUM
O12137,2448.36,0.15304393483458867,LOW
O19313,4787.75,0.40265926060239765,HIGH
O00590,11076.97,0.1971839491630724,LOW
O07314,20985.98,0.11706270618450818,LOW
O08636,6213.41,0.2389816775409344,MEDIUM
O01720,90773.7,0.30026125732190156,MEDIUM
O02804,3986.7,0.28023374388360933,MEDIUM
O06847,3722.2,0.03411440233582985,LOW
O12685,3548.05,0.5833938228235568,HIGH
O11712,16807.06,0.1770587646905168,LOW
O10819,55633.59,0.17724920021446142,LOW
O03228,4320.53,0.3454318200401418,MEDIUM
O00805,18753.04,0.19508384288957675,LOW
O16896,49884.02,0.08409578157095894,LOW
O06841,20219.7,0.43977663943926915,HIGH
O10484,3034.8,0.4217795848991891,HIGH
O17457,15020.38,0.12864481550043785,LOW
O11464,731.86,0.1998639373327882,LOW
O18895,9258.42,0.08884196238571264,LOW
O15063,7828.96,0.10507414521635647,LOW
O17523,1913.68,0.32534388619872273,MEDIUM
O08065,3628.27,0.66854742250256,VERY_HIGH
O16546,1806.8,0.20734609522406663,MEDIUM
O02701,63581.25,0.5423417975642378,HIGH
O09275,3219.22,0.596761634111298,HIGH
O06644,95551.26,0.15826679162872492,LOW
O07380,62571.74,0.16690333185242293,LOW
O08928,5777.98,0.3628470584532161,MEDIUM
O16574,1438.44,0.3924796978438932,MEDIUM
O13425,2941.93,0.0731482864486424,LOW
O16149,1862.74,0.5599724934205216,HIGH
O04283,25738.87,0.03207368709639228,LOW
O06067,17468.97,0.4149458564843748,HIGH
O04364,21267.23,0.04746734022690563,LOW
O06033,2855.16,0.5273147156684089,HIGH
O04954,9190.97,0.5855672378767656,HIGH
O18483,511.52,0.08968842562122308,LOW
O12868,390.41,0.04144830527049011,LOW
O09691,1229.7,0.33573096304215233,MEDIUM
O13046,8302.44,0.13826243296451354,LOW
O12281,4631.12,0.6727015744314144,VERY_HIGH
O14196,7787.8,0.469316892685294,HIGH
O06391,4479.8,0.3389743874068164,MEDIUM
O17093,986.38,0.23215191792423612,MEDIUM
O00792,9956.49,0.24408047725438248,MEDIUM
O18083,13846.21,0.36834551861929554,MEDIUM
O10732,21770.37,0.28872169766947015,MEDIUM
O13798,8707.24,0.33143928153901897,MEDIUM
O04022,8972.79,0.18066798265279657,LOW
O08084,14710.71,0.37878848257763453,MEDIUM
O11657,53302.03,0.36794962925966784,MEDIUM
O18701,6288.92,0.4602389940345109,HIGH
O08375,8190.02,0.6340253352675554,VERY_HIGH
O00873,24876.72,0.15094249883139743,LOW
O05208,2408.33,0.31396750580564514,MEDIUM
O02286,1657.79,0.2681421143589417,MEDIUM
O07049,3350.73,0.07828934226244587,LOW
O12574,24879.38,0.1977052625892177,LOW
O05639,451.66,0.0468024720870271,LOW
O05191,24413.51,0.04184218699844035,LOW
O10587,51618.99,0.12740635356389343,LOW
O00547,3615.44,0.5736447868248203,HIGH
O10277,2499.24,0.3664573359613636,MEDIUM
O03348,4439.84,0.25634108676553885,MEDIUM
O19328,7698.39,0.5308048836750909,HIGH
O15283,11378.74,0.09919044904633248,LOW
O01779,12293.05,0.5867506877181226,HIGH
O01595,2726.28,0.3088492275200087,MEDIUM
O00163,7487.04,0.4386895837022535,HIGH
O00432,2660.93,0.3024131688478261,MEDIUM
O12318,6075.53,0.4480864191657112,HIGH
O18617,3069.83,0.7125341955539958,VERY_HIGH
O19219,68078.02,0.0627599693501042,LOW
O11318,3522.16,0.12739607992177363,LOW
O00281,911.3,0.5257600492580797,HIGH
O04495,74806.08,0.01125428602462655,LOW
O14262,13403.33,0.19794578406001107,LOW
O08389,6711.18,0.3541989831436138,MEDIUM
O00951,5598.66,0.11556435769606443,LOW
O09672,4453.14,0.3712652520236472,MEDIUM
O14801,59981.1,0.2616331389857139,MEDIUM
O05865,6041.34,0.42930371343332796,HIGH
O03930,2287.91,0.4578568614188056,HIGH
O15225,6534.07,0.4960432248415576,HIGH
O17535,15099.88,0.14382789330654874,LOW
O15204,5309.13,0.3080676256256886,MEDIUM
O00984,2266.98,0.14564761006631682,LOW
O07104,4441.44,0.17971186069370262,LOW
O04026,34947.87,0.054163480770674566,LOW
O11704,713.47,0.1277523019089335,LOW
O04602,6672.53,0.3719024312517295,MEDIUM
O11207,7550.66,0.12970684238599708,LOW
O02364,73473.98,0.08692146709816401,LOW
O16643,6829.93,0.3026819164227507,MEDIUM
O14307,8270.64,0.3782971680940844,MEDIUM
O17387,21457.68,0.10354015847334938,LOW
O16526,13967.01,0.15724390326386967,LOW
O12099,29038.69,0.0947549685790009,LOW
O11336,12941.85,0.32802828119898364,MEDIUM
O12065,1742.08,0.262125584791525,MEDIUM
O15411,5931.14,0.3010981927545611,MEDIUM
O11703,16408.97,0.42632840332960986,HIGH
O09006,8434.04,0.4272932952950478,HIGH
O00944,4373.81,0.28394835853904776,MEDIUM
O10885,362.06,0.6781145192426451,VERY_HIGH
O11173,18610.1,0.07196822315066581,LOW
O19691,22341.16,0.0684071819577649,LOW
O06478,5856.6,0.5723105746033087,HIGH
O09684,4791.28,0.5387018592933076,HIGH
O00208,6391.84,0.3827712539789296,MEDIUM
O06977,56956.99,0.17136800507111796,LOW
O16758,68834.94,0.06434976314945937,LOW
O16889,69701.52,0.1294432319742858,LOW
O07700,3287.81,0.27082246947310445,MEDIUM
O00112,12615.34,0.2376551040324639,MEDIUM
O15982,731.86,0.15603360439747221,LOW
O16433,2865.78,0.30836466891007486,MEDIUM
O07853,11173.61,0.32728126698947124,MEDIUM
O00455,9539.41,0.6216395922723821,VERY_HIGH
O02928,14554.79,0.12399671380235516,LOW
O16708,40515.38,0.3969571640009794,MEDIUM
O17793,8434.04,0.43258548553154197,HIGH
O03457,1809.77,0.3561017871366487,MEDIUM
O10097,50063.13,0.06579744584785975,LOW
O11308,3851.81,0.2500870186847101,MEDIUM
O09783,6347.7,0.539734946532978,HIGH
O06575,6448.82,0.4686069165192579,HIGH
O03187,2661.82,0.5793266572503462,HIGH
O05909,1829.03,0.4959871378362681,HIGH
O16135,464.93,0.4535122359464398,HIGH
O17515,17652.89,0.11338871102393225,LOW
O10362,17423.21,0.23705832818998657,MEDIUM
O19398,8648.76,0.17013580049719038,LOW
O16070,12943.35,0.19688766641396405,LOW
O04361,955.61,0.0626442799412579,LOW
O08719,4627.78,0.49149850389939703,HIGH
O09112,58993.14,0.06723669876566164,LOW
O18735,6246.84,0.24036206976362215,MEDIUM
O09230,19325.67,0.1559747494923997,LOW
O06626,7500.72,0.41626471911509927,HIGH
O12386,9206.34,0.5556584441062612,HIGH
O14157,4391.86,0.22139073925660072,MEDIUM
O12468,4585.25,0.5511057501621855,HIGH
O19147,5662.84,0.41495710491108273,HIGH
O14406,2839.49,0.07229189166790918,LOW
O01376,1774.22,0.22261357029147835,MEDIUM
O19169,5555.05,0.11876179602153956,LOW
O09466,23095.66,0.13015385454754466,LOW
O06926,25446.62,0.09436687599109521,LOW
O14151,59981.1,0.23118251292222916,MEDIUM
O18544,38823.33,0.09739780711121537,LOW
O17839,25875.65,0.16131947552503384,LOW
O10970,5856.6,0.36402126189994577,MEDIUM
O16927,782.88,0.34621981492043563,MEDIUM
O06074,1203.24,0.26159220331587146,MEDIUM
O13710,79889.3,0.20378254643195487,MEDIUM
O04229,1369.98,0.11732326796074137,LOW
O15338,1788.43,0.12168544067716007,LOW
O10378,20071.23,0.1760879712027291,LOW
O04922,61355.48,0.21782152716028028,MEDIUM
O01890,2458.44,0.2252592041835229,MEDIUM
O12021,1197.74,0.016913121130558605,LOW
O05858,8021.53,0.17651378206591312,LOW
O10676,13506.92,0.289133860360039,MEDIUM
O04896,4954.64,0.4074072453619576,HIGH
O11034,22341.16,0.11477540256988458,LOW
O15390,5472.02,0.6030314276975263,VERY_HIGH
O07965,2486.69,0.2339388697427273,MEDIUM
O03443,11578.45,0.37254743316041894,MEDIUM
O10258,9037.4,0.1295386590639883,LOW
O18234,73370.02,0.018006831743952,LOW
O17348,7055.28,0.14962703943108746,LOW
O03760,6106.62,0.5712657567309964,HIGH
O19035,6067.58,0.2507955618611686,MEDIUM
O17852,3187.25,0.17986470305370014,LOW
O15830,4345.8,0.1431663192307169,LOW
O06361,9617.95,0.3498180508216294,MEDIUM
O15690,11920.85,0.17027382788816156,LOW
O18407,6302.02,0.23368221568006192,MEDIUM
O04967,2295.36,0.45560006283109367,HIGH
O16823,3426.7,0.4930298032925441,HIGH
O17670,41457.14,0.1685837108274663,LOW
O01550,3350.73,0.07355540972358408,LOW
O07718,2124.83,0.05659682297808249,LOW
O18231,60773.08,0.1328404074680216,LOW
O13573,1089.9,0.4154474260309353,HIGH
O17732,486.86,0.48347352314530345,HIGH
O17681,16150.39,0.41185791316730314,HIGH
O09475,7040.84,0.46581195254011176,HIGH
O04955,1768.31,0.04487539267117715,LOW
O02486,35269.06,0.10762344339599067,LOW
O00869,5662.84,0.2617039951707594,MEDIUM
O12620,12052.25,0.41290233951455946,HIGH
O09969,63285.54,0.06573536625720205,LOW
O10446,8159.81,0.47732330027813036,HIGH
O16186,3466.04,0.1130857178844218,LOW
O05347,12602.74,0.3193193678508851,MEDIUM
O12666,65393.19,0.05543117978406861,LOW
O03269,35090.5,0.26519317805904075,MEDIUM
O12025,2223.5,0.5954080585957331,HIGH
O00843,7049.84,0.37670437756858594,MEDIUM
O01614,14288.42,0.056132472293201986,LOW
O01858,38990.93,0.12866474468843425,LOW
O02170,10311.18,0.10909618543368478,LOW
O12721,13506.92,0.1243027255881695,LOW
O11698,2574.25,0.33160740710077774,MEDIUM
O15318,6480.89,0.30587436149128355,MEDIUM
O10387,69331.33,0.03971015223422521,LOW
O14492,72432.66,0.20104582711881216,MEDIUM
O12430,7154.52,0.31471035127316604,MEDIUM
O09966,4446.99,0.3760822128312131,MEDIUM
O15527,1978.6,0.33068048950770085,MEDIUM
O11259,7141.17,0.5713045451692517,HIGH
O02899,3229.5,0.013252233851337624,LOW
O08668,5441.85,0.4087696927636354,HIGH
O01063,5471.82,0.24961701039745088,MEDIUM
O09060,55922.51,0.36719401385362965,MEDIUM
O06753,837.35,0.13582261542697427,LOW
O01732,15672.76,0.21189724164980148,MEDIUM
O11574,3904.78,0.18564310074590643,LOW
O15771,51406.64,0.0936379202792638,LOW
O12027,9430.04,0.14667158619978418,LOW
O09176,42716.01,0.048047338810112895,LOW
O17944,32145.12,0.20801762085836362,MEDIUM
O17377,4228.94,0.4083267744989724,HIGH
O03808,8402.58,0.4341541593778738,HIGH
O10483,30326.28,0.16713241922006652,LOW
O17358,945.85,0.2497777550755831,MEDIUM
O09590,54180.4,0.02662899462341929,LOW
O14066,18082.2,0.4493304200219794,HIGH
O16303,8302.44,0.16565871644336094,LOW
O07553,618.16,0.25855430944914254,MEDIUM
O13233,1281.16,0.1533068981839701,LOW
O16757,19015.98,0.3936745644367719,MEDIUM
O10724,6418.65,0.5059506717563285,HIGH
O05625,2591.12,0.5638328672236926,HIGH
O12135,8585.47,0.4093248904212497,HIGH
O03737,4631.12,0.26264382480842424,MEDIUM
O19093,5492.72,0.5242399550256119,HIGH
O17990,8363.74,0.37161606695136445,MEDIUM
O16807,83315.47,0.24847195229203003,MEDIUM
O01646,3404.68,0.4219159007284212,HIGH
O14074,7934.23,0.6607401682165465,VERY_HIGH
O18665,20399.32,0.11429699326175705,LOW
O11606,4983.42,0.17640594308683846,LOW
O19819,2893.52,0.3500631124251112,MEDIUM
O08450,11173.61,0.1776318487444952,LOW
O05408,2145.02,0.41237592954839825,HIGH
O08901,4570.73,0.22563091776870678,MEDIUM
O04082,19145.86,0.11389756371264757,LOW
O19339,22711.7,0.1138056932421388,LOW
O12345,20488.82,0.19536495016697,LOW
O05478,1445.0,0.6924052118434717,VERY_HIGH
O09499,8175.26,0.6561844737583609,VERY_HIGH
O07897,8478.74,0.3695067250887752,MEDIUM
O08790,50685.9,0.03612200005797274,LOW
O00806,5999.14,0.16622377916873124,LOW
O07812,1570.41,0.0929893529834219,LOW
O02736,5190.63,0.5286219283163489,HIGH
O19174,58509.7,0.6828720941244312,VERY_HIGH
O15961,2754.42,0.061504302563382414,LOW
O09689,784.41,0.3425013468465551,MEDIUM
O11915,6772.3,0.1713488491163157,LOW
O11866,7289.68,0.19391370895010857,LOW
O02964,13027.07,0.07076462211645064,LOW
O13170,5210.54,0.16280936782879807,LOW
O08197,61390.34,0.08974657924879101,LOW
O11397,8361.0,0.22187721753175957,MEDIUM
O05935,992.56,0.7376700989125214,VERY_HIGH
O09385,380.33,0.02748003805449723,LOW
O09279,36685.01,0.06861679757375591,LOW
O18622,65568.84,0.03004088998725437,LOW
O09387,22252.5,0.30735837247395587,MEDIUM
O03908,1109.33,0.4033019728223442,HIGH
O14711,6677.59,0.3140871558963319,MEDIUM
O06465,19311.91,0.20548533165330177,MEDIUM
O11732,28320.03,0.059962171634622134,LOW
O01412,4603.23,0.17931478989961358,LOW
O18270,2927.16,0.41603403765307984,HIGH
O05866,5362.1,0.6216736295131405,VERY_HIGH
O13476,3267.51,0.6576588162730616,VERY_HIGH
O11131,27181.67,0.07108085872074757,LOW
O00056,5401.15,0.7041957505743529,VERY_HIGH
O14953,3321.11,0.31912819855836744,MEDIUM
O13016,13004.76,0.10843931256047991,LOW
O00652,79311.67,0.050570027588094445,LOW
O09131,41125.31,0.036332716955932494,LOW
O05384,5440.18,0.11249882182734883,LOW
O17988,61355.48,0.1567675757638197,LOW
O19216,4223.11,0.5966932119160219,HIGH
O04940,3394.57,0.038931275987637945,LOW
O12786,8535.33,0.1795463131795535,LOW
O15319,3288.59,0.3051856739239973,MEDIUM
O19217,6079.8,0.7503293701577537,VERY_HIGH
O14423,2149.36,0.2667465330635143,MEDIUM
O06197,2038.63,0.4754104669385231,HIGH
O01102,4367.81,0.4299858254290466,HIGH
O10605,3216.55,0.6149416064073485,VERY_HIGH
O17684,9834.44,0.44223337833122367,HIGH
O19183,2623.97,0.1041642721662598,LOW
O16835,2740.5,0.482223167007677,HIGH
O01026,1522.99,0.12307496651014094,LOW
O15259,59981.1,0.32418650813056876,MEDIUM
O08096,4461.43,0.2869556152233036,MEDIUM
O08705,45261.17,0.025613182049940668,LOW
O10575,49242.17,0.12166227146349742,LOW
O07587,9403.82,0.4512621627323247,HIGH
O05962,2953.61,0.20909672879905516,MEDIUM
O08403,18252.02,0.16856136554557488,LOW
O06854,2120.44,0.3712700909236507,MEDIUM
O10656,4372.53,0.304420038659226,MEDIUM
O06930,72783.94,0.07035186603300864,LOW
O15032,4871.83,0.522103688252926,HIGH
O03127,3991.99,0.25157316429378607,MEDIUM
O15813,59981.1,0.02347936797591365,LOW
O18746,6092.65,0.489381701950599,HIGH
O07954,5943.48,0.5410926612267735,HIGH
O08992,5177.82,0.3981820873656498,MEDIUM
O13133,24043.45,0.17324917242527665,LOW
O02339,6238.97,0.19302575318730092,LOW
O13596,1029.41,0.1523776036108513,LOW
O15339,2434.33,0.38418343985885794,MEDIUM
O16848,4538.37,0.24268635987359374,MEDIUM
O17657,4270.0,0.13971251790830036,LOW
O00848,58440.18,0.26203553405107327,MEDIUM
O14347,1488.19,0.3166339775011262,MEDIUM
O09253,943.16,0.0719229686246245,LOW
O09982,2120.44,0.5104172210753554,HIGH
O12792,1814.98,0.1565793842311563,LOW
O09424,6677.59,0.3651806300918903,MEDIUM
O03073,7584.47,0.4492513549898114,HIGH
O04447,9977.97,0.15558072511091361,LOW
O16023,23567.01,0.05636193365045166,LOW
O02078,3884.76,0.5001245931466504,HIGH
O00670,645.99,0.39751369914062773,MEDIUM
O03931,57861.22,0.1750859062132103,LOW
O05792,12205.06,0.23793323163277602,MEDIUM
O01292,8672.83,0.322833881134555,MEDIUM
O00062,2075.24,0.273984071651399,MEDIUM
O06639,6460.22,0.5563320131104099,HIGH
O07478,3691.1,0.13370172925854668,LOW
O07000,6800.23,0.10774776836975188,LOW
O04039,3373.68,0.23746901725436237,MEDIUM
O16862,4847.38,0.4523494772634875,HIGH
O15788,4863.84,0.5548571877069067,HIGH
O12207,8696.81,0.6915369378686805,VERY_HIGH
O12883,63285.54,0.048863325186152405,LOW
O18742,5414.27,0.6834727738396694,VERY_HIGH
O00022,12357.02,0.1472287952011301,LOW
O17701,15410.15,0.3140321012714309,MEDIUM
O07035,18855.78,0.3558633922225652,MEDIUM
O17265,7259.66,0.5911603686405432,HIGH
O19427,7170.23,0.22429161825194022,MEDIUM
O17918,600.82,0.524319173328782,HIGH
O02199,18393.62,0.09084348454268047,LOW
O17403,3837.17,0.49216545290145247,HIGH
O00601,253.55,0.24541592785387353,MEDIUM
O16426,4345.84,0.24296047269041274,MEDIUM
O17083,3506.18,0.08241936079036567,LOW
O03612,7351.45,0.28358499831180334,MEDIUM
O14838,73810.89,0.022036722274105674,LOW
O15704,5953.44,0.3267969956235337,MEDIUM
O06287,5186.71,0.10567859536024374,LOW
O02453,1344.38,0.13694796418981126,LOW
O12219,12424.02,0.5958885267351592,HIGH
O10210,6999.0,0.22759848539369607,MEDIUM
O09234,2856.28,0.43324319622585805,HIGH
O05252,1920.83,0.07530838711837862,LOW
O07771,4856.4,0.4257411397036255,HIGH
O16265,1280.56,0.3316120348545174,MEDIUM
O02089,2054.92,0.2935780660167638,MEDIUM
O14471,9614.12,0.20497161924005025,MEDIUM
O14886,7550.66,0.17866131886931755,LOW
O17477,1680.01,0.11821772801885294,LOW
O10132,884.36,0.42797318127444695,HIGH
O03132,8585.01,0.6749639819315543,VERY_HIGH
O00174,6159.22,0.35400023983133966,MEDIUM
O05805,1756.22,0.07968832287655404,LOW
O11637,6829.93,0.13890743714764228,LOW
O11092,3615.44,0.4128180149606834,HIGH
O00617,6863.35,0.32974059487418345,MEDIUM
O08168,13209.28,0.21332035463434734,MEDIUM
O18706,4749.31,0.1336663248414203,LOW
O11472,2728.7,0.26637562000132337,MEDIUM
O12168,886.56,0.4513452958216617,HIGH
O04936,6448.56,0.39539159706256943,MEDIUM
O16894,19084.97,0.24719607625720377,MEDIUM
O02077,658.66,0.24151770804339778,MEDIUM
O10140,17963.29,0.5789644220464808,HIGH
O08621,1618.18,0.2274090563402544,MEDIUM
O01680,14083.41,0.24509826061280698,MEDIUM
O04680,10081.54,0.04527884518024053,LOW
O01976,7588.56,0.10402185010311708,LOW
O11175,3322.0,0.05954501655453283,LOW
O10731,3924.69,0.2953035526618053,MEDIUM
O05230,13254.3,0.08280806692302846,LOW
O00893,5458.94,0.15014074729754137,LOW
O10218,3403.42,0.42936649562335083,HIGH
