order_id,order_value,return_probability,recommended_action,baseline_expected_loss,potential_loss_avoided,intervention_cost,net_benefit,intervention_roi,expected_loss_after_intervention
O00022,12357.02,0.1472287952011301,NORMAL_PROCESSING,145.5447333501015,0.0,0.0,0.0,0.0,145.5447333501015
O17701,15410.15,0.3140321012714309,NORMAL_PROCESSING,387.14254283263523,0.0,0.0,0.0,0.0,387.14254283263523
O07035,18855.78,0.3558633922225652,NORMAL_PROCESSING,536.806546704192,0.0,0.0,0.0,0.0,536.806546704192
O17265,7259.66,0.5911603686405432,MONITOR,343.32986254440044,34.332986254440044,20.0,14.332986254440044,0.7166493127220022,308.99687628996037
O19427,7170.23,0.2242916182519402,NORMAL_PROCESSING,128.65779919508873,0.0,0.0,0.0,0.0,128.65779919508873
O17918,600.82,0.524319173328782,MONITOR,25.201715657551905,2.5201715657551906,20.0,-17.47982843424481,-0.8739914217122404,22.681544091796713
O02199,18393.62,0.0908434845426804,NORMAL_PROCESSING,133.67524273231496,0.0,0.0,0.0,0.0,133.67524273231496
O17403,3837.17,0.4921654529014524,MONITOR,151.0818008727893,15.108180087278932,20.0,-4.891819912721068,-0.2445909956360534,135.97362078551038
O00601,253.55,0.2454159278538735,NORMAL_PROCESSING,4.97801668058797,0.0,0.0,0.0,0.0,4.97801668058797
O16426,4345.84,0.2429604726904127,NORMAL_PROCESSING,84.46938725095227,0.0,0.0,0.0,0.0,84.46938725095227
O17083,3506.18,0.0824193607903656,NORMAL_PROCESSING,23.118169153277126,0.0,0.0,0.0,0.0,23.118169153277126
O03612,7351.45,0.2835849983118033,NORMAL_PROCESSING,166.7808748671445,0.0,0.0,0.0,0.0,166.7808748671445
O14838,73810.89,0.0220367222741056,NORMAL_PROCESSING,130.12400669876467,0.0,0.0,0.0,0.0,130.12400669876467
O15704,5953.44,0.3267969956235337,NORMAL_PROCESSING,155.6453044499976,0.0,0.0,0.0,0.0,155.6453044499976
O06287,5186.71,0.1056785953602437,NORMAL_PROCESSING,43.84993818727437,0.0,0.0,0.0,0.0,43.84993818727437
O02453,1344.38,0.1369479641898112,NORMAL_PROCESSING,14.728808327799873,0.0,0.0,0.0,0.0,14.728808327799873
O12219,12424.02,0.5958885267351592,MONITOR,592.2664779142523,59.22664779142523,20.0,39.22664779142523,1.9613323895712615,533.0398301228271
O10210,6999.0,0.227598485393696,NORMAL_PROCESSING,127.43694394163828,0.0,0.0,0.0,0.0,127.43694394163828
O09234,2856.28,0.433243196225858,MONITOR,98.99711012127949,9.89971101212795,20.0,-10.10028898787205,-0.5050144493936025,89.09739910915154
O05252,1920.83,0.0753083871183786,NORMAL_PROCESSING,11.572368738287615,0.0,0.0,0.0,0.0,11.572368738287615
O07771,4856.4,0.4257411397036255,MONITOR,165.40554166853494,16.540554166853493,20.0,-3.459445833146507,-0.17297229165732536,148.86498750168144
O16265,1280.56,0.3316120348545174,NORMAL_PROCESSING,33.97192858826406,0.0,0.0,0.0,0.0,33.97192858826406
O02089,2054.92,0.2935780660167638,NORMAL_PROCESSING,48.26235515353346,0.0,0.0,0.0,0.0,48.26235515353346
O14471,9614.12,0.2049716192400502,NORMAL_PROCESSING,157.64973951745213,0.0,0.0,0.0,0.0,157.64973951745213
O14886,7550.66,0.1786613188693175,NORMAL_PROCESSING,107.92086991470407,0.0,0.0,0.0,0.0,107.92086991470407
O17477,1680.01,0.1182177280188529,NORMAL_PROCESSING,15.888557219916246,0.0,0.0,0.0,0.0,15.888557219916246
O10132,884.36,0.4279731812744469,MONITOR,30.278589007349588,3.027858900734959,20.0,-16.97214109926504,-0.8486070549632521,27.25073010661463
O03132,8585.01,0.6749639819315543,REVIEW,463.56580276177704,115.89145069044426,75.0,40.89145069044426,0.5452193425392567,347.6743520713328
O00174,6159.22,0.3540002398313396,NORMAL_PROCESSING,174.4292285739187,0.0,0.0,0.0,0.0,174.4292285739187
O05805,1756.22,0.079688322876554,NORMAL_PROCESSING,11.196018112180935,0.0,0.0,0.0,0.0,11.196018112180935
O11637,6829.93,0.1389074371476422,NORMAL_PROCESSING,75.89824577582367,0.0,0.0,0.0,0.0,75.89824577582367
O11092,3615.44,0.4128180149606834,MONITOR,119.40150112075627,11.940150112075628,20.0,-8.059849887924372,-0.4029924943962186,107.46135100868064
O00617,6863.35,0.3297405948741834,NORMAL_PROCESSING,181.05000894637814,0.0,0.0,0.0,0.0,181.05000894637814
O08168,13209.28,0.2133203546343473,NORMAL_PROCESSING,225.42466352515132,0.0,0.0,0.0,0.0,225.42466352515132
O18706,4749.31,0.1336663248414203,NORMAL_PROCESSING,50.785825058608474,0.0,0.0,0.0,0.0,50.785825058608474
O11472,2728.7,0.2663756200013233,NORMAL_PROCESSING,58.148732343808874,0.0,0.0,0.0,0.0,58.148732343808874
O12168,886.56,0.4513452958216617,MONITOR,32.01157483709219,3.201157483709219,20.0,-16.79884251629078,-0.839942125814539,28.81041735338297
O04936,6448.56,0.3953915970625694,NORMAL_PROCESSING,203.97651497230422,0.0,0.0,0.0,0.0,203.97651497230422
O16894,19084.97,0.2471960762572037,NORMAL_PROCESSING,377.4183759589156,0.0,0.0,0.0,0.0,377.4183759589156
O02077,658.66,0.2415177080433977,NORMAL_PROCESSING,12.726244286389147,0.0,0.0,0.0,0.0,12.726244286389147
O10140,17963.29,0.5789644220464808,MONITOR,832.0084650322663,83.20084650322663,20.0,63.20084650322663,3.1600423251613314,748.8076185290396
O08621,1618.18,0.2274090563402544,NORMAL_PROCESSING,29.439102943093832,0.0,0.0,0.0,0.0,29.439102943093832
O01680,14083.41,0.2450982606128069,NORMAL_PROCESSING,276.1455435597609,0.0,0.0,0.0,0.0,276.1455435597609
O04680,10081.54,0.0452788451802405,NORMAL_PROCESSING,36.51843910707215,0.0,0.0,0.0,0.0,36.51843910707215
O01976,7588.56,0.104021850103117,NORMAL_PROCESSING,63.15008406548077,0.0,0.0,0.0,0.0,63.15008406548077
O11175,3322.0,0.0595450165545328,NORMAL_PROCESSING,15.824683599532637,0.0,0.0,0.0,0.0,15.824683599532637
O10731,3924.69,0.2953035526618053,NORMAL_PROCESSING,92.71799200770086,0.0,0.0,0.0,0.0,92.71799200770086
O05230,13254.3,0.0828080669230284,NORMAL_PROCESSING,87.80503691343164,0.0,0.0,0.0,0.0,87.80503691343164
O00893,5458.94,0.1501407472975413,NORMAL_PROCESSING,65.5687464841952,0.0,0.0,0.0,0.0,65.5687464841952
O10218,3403.42,0.4293664956233508,MONITOR,116.90516148275395,11.690516148275396,20.0,-8.309483851724604,-0.4154741925862302,105.21464533447856
O03914,2715.66,0.2005675932929557,NORMAL_PROCESSING,43.573871232155845,0.0,0.0,0.0,0.0,43.573871232155845
O08663,5644.76,0.4720330569865347,MONITOR,213.1610655004249,21.31610655004249,20.0,1.316106550042491,0.06580532750212456,191.84495895038242
O14000,853.83,0.0700653158421437,NORMAL_PROCESSING,4.785909490039805,0.0,0.0,0.0,0.0,4.785909490039805
O09231,9740.54,0.5925768145384447,MONITOR,461.7614532067442,46.17614532067442,20.0,26.176145320674422,1.308807266033721,415.58530788606976
O08132,5856.6,0.468789290509548,MONITOR,219.6409087038575,21.96409087038575,20.0,1.9640908703857498,0.0982045435192875,197.67681783347174
O12089,6890.12,0.3132070513678594,NORMAL_PROCESSING,172.64273350165723,0.0,0.0,0.0,0.0,172.64273350165723
O05407,1376.47,0.4133414574732977,MONITOR,45.51616927746161,4.551616927746161,20.0,-15.44838307225384,-0.772419153612692,40.96455234971545
O07960,2638.88,0.5015030535966502,MONITOR,105.87251024601026,10.587251024601027,20.0,-9.412748975398973,-0.4706374487699486,95.28525922140923
O10311,1231.7,0.3298396595503275,NORMAL_PROCESSING,32.50108069345107,0.0,0.0,0.0,0.0,32.50108069345107
O12687,6818.38,0.4054241428800615,MONITOR,221.1468693864443,22.114686938644432,20.0,2.1146869386444322,0.10573434693222161,199.03218244779987
O12601,3321.99,0.0547400268035377,NORMAL_PROCESSING,14.547665731286736,0.0,0.0,0.0,0.0,14.547665731286736
O16047,7134.21,0.6599881660692407,REVIEW,376.67953394022703,94.16988348505676,75.0,19.169883485056758,0.2555984464674234,282.5096504551703
O00181,2728.01,0.100536902760593,NORMAL_PROCESSING,21.941254087994025,0.0,0.0,0.0,0.0,21.941254087994025
O06354,31269.15,0.2164903993046147,NORMAL_PROCESSING,541.5576615532715,0.0,0.0,0.0,0.0,541.5576615532715
O08868,351.3,0.2176081138769217,NORMAL_PROCESSING,6.115658432397007,0.0,0.0,0.0,0.0,6.115658432397007
O04127,33108.51,0.0347793892690153,NORMAL_PROCESSING,92.11950059256685,0.0,0.0,0.0,0.0,92.11950059256685
O04468,992.56,0.3780544712429099,NORMAL_PROCESSING,30.019339678149013,0.0,0.0,0.0,0.0,30.019339678149013
O06345,935.94,0.0775698636425502,NORMAL_PROCESSING,5.808059054208675,0.0,0.0,0.0,0.0,5.808059054208675
O02302,2868.78,0.083450031058307,NORMAL_PROCESSING,19.151982407956,0.0,0.0,0.0,0.0,19.151982407956
O15277,17963.29,0.2494082848947521,NORMAL_PROCESSING,358.4154679973642,0.0,0.0,0.0,0.0,358.4154679973642
O06204,2438.77,0.3545917112733681,NORMAL_PROCESSING,69.18141021617215,0.0,0.0,0.0,0.0,69.18141021617215
O00584,2718.27,0.3263352687178742,NORMAL_PROCESSING,70.96538967181888,0.0,0.0,0.0,0.0,70.96538967181888
O11148,5959.18,0.4192236664681313,MONITOR,199.8583430994847,19.985834309948473,20.0,-0.014165690051527235,-0.0007082845025763618,179.87250878953623
O11340,387.44,0.4443925598857312,MONITOR,13.774036272170216,1.3774036272170216,20.0,-18.62259637278298,-0.931129818639149,12.396632644953193
O16815,3477.62,0.1164036166573255,NORMAL_PROCESSING,32.384603628787865,0.0,0.0,0.0,0.0,32.384603628787865
O08250,4410.98,0.5153284941064767,MONITOR,181.84829447470293,18.184829447470293,20.0,-1.8151705525297075,-0.09075852762648537,163.66346502723263
O03969,1697.28,0.2107578236114791,NORMAL_PROCESSING,28.6172031087433,0.0,0.0,0.0,0.0,28.6172031087433
O16925,5083.43,0.3920223924482107,NORMAL_PROCESSING,159.42547123544063,0.0,0.0,0.0,0.0,159.42547123544063
O07072,20203.87,0.05048390414585,NORMAL_PROCESSING,81.59761891641715,0.0,0.0,0.0,0.0,81.59761891641715
O09890,7029.09,0.1548741265156177,NORMAL_PROCESSING,87.08993391597305,0.0,0.0,0.0,0.0,87.08993391597305
O09837,2833.11,0.0675915817275579,NORMAL_PROCESSING,15.319550888652925,0.0,0.0,0.0,0.0,15.319550888652925
O00111,2804.94,0.6397676148348581,REVIEW,143.56078188439096,35.89019547109774,75.0,-39.10980452890226,-0.5214640603853634,107.67058641329322
O15396,58501.33,0.2969633410819238,NORMAL_PROCESSING,1389.8200331628946,0.0,0.0,0.0,0.0,1389.8200331628946
O16717,4333.49,0.3430650630581872,NORMAL_PROCESSING,118.93352160896188,0.0,0.0,0.0,0.0,118.93352160896188
O03622,7736.06,0.0331646022913733,NORMAL_PROCESSING,20.52506825617611,0.0,0.0,0.0,0.0,20.52506825617611
O03754,8656.78,0.4433853975025525,MONITOR,307.06318731137173,30.706318731137173,20.0,10.706318731137173,0.5353159365568587,276.35686858023456
O00147,3485.43,0.4003348673133879,MONITOR,111.62713252640813,11.162713252640813,20.0,-8.837286747359187,-0.4418643373679593,100.46441927376732
O03902,5503.87,0.2718949283720153,NORMAL_PROCESSING,119.7179471535107,0.0,0.0,0.0,0.0,119.7179471535107
O03835,90540.83,0.0671835633193146,NORMAL_PROCESSING,486.62844682306394,0.0,0.0,0.0,0.0,486.62844682306394
O01598,7833.41,0.4913738117699952,MONITOR,307.93060246857584,30.793060246857586,20.0,10.793060246857586,0.5396530123428793,277.13754222171826
O09824,6826.02,0.4802194681923342,MONITOR,262.239015541619,26.2239015541619,20.0,6.223901554161898,0.3111950777080949,236.01511398745708
O07067,998.03,0.2953576578939664,NORMAL_PROCESSING,23.582064264633225,0.0,0.0,0.0,0.0,23.582064264633225
O14803,31579.57,0.0700597847576131,NORMAL_PROCESSING,176.99663015503808,0.0,0.0,0.0,0.0,176.99663015503808
O18147,5546.58,0.3601879869912351,NORMAL_PROCESSING,159.82491879086757,0.0,0.0,0.0,0.0,159.82491879086757
O09718,1065.54,0.3208906321711871,NORMAL_PROCESSING,27.353744336294938,0.0,0.0,0.0,0.0,27.353744336294938
O07191,5158.4,0.3396455954905326,NORMAL_PROCESSING,140.16222718226905,0.0,0.0,0.0,0.0,140.16222718226905
O17583,57372.74,0.0730043843330299,NORMAL_PROCESSING,335.07692489591983,0.0,0.0,0.0,0.0,335.07692489591983
O18245,7789.15,0.5228835860064781,MONITOR,325.8254947153887,32.58254947153887,20.0,12.582549471538869,0.6291274735769434,293.2429452438498
O13132,3033.61,0.5324254113758059,MONITOR,129.2136841763007,12.92136841763007,20.0,-7.07863158236993,-0.3539315791184965,116.29231575867061
O16174,3029.82,0.3369058988099904,NORMAL_PROCESSING,81.66113842659881,0.0,0.0,0.0,0.0,81.66113842659881
O10273,3936.53,0.0671922247637177,NORMAL_PROCESSING,21.16033668392941,0.0,0.0,0.0,0.0,21.16033668392941
O06855,2422.76,0.1886070188567597,NORMAL_PROCESSING,36.55596328043226,0.0,0.0,0.0,0.0,36.55596328043226
O01902,5588.77,0.69605213136809,REVIEW,311.20602161808324,77.80150540452081,75.0,2.8015054045208103,0.0373534053936108,233.40451621356243
O12971,2286.43,0.5702265574112223,MONITOR,104.30264861293927,10.430264861293928,20.0,-9.569735138706072,-0.4784867569353036,93.87238375164534
O01156,9248.01,0.3402069670476775,NORMAL_PROCESSING,251.69899466612736,0.0,0.0,0.0,0.0,251.69899466612736
O00899,5598.66,0.1050698502701504,NORMAL_PROCESSING,47.06002943307842,0.0,0.0,0.0,0.0,47.06002943307842
O11658,28627.45,0.0247047780268487,NORMAL_PROCESSING,56.57878381797679,0.0,0.0,0.0,0.0,56.57878381797679
O01670,50057.39,0.2221018831789897,NORMAL_PROCESSING,889.4272468820102,0.0,0.0,0.0,0.0,889.4272468820102
O11550,16749.09,0.1548564895737463,NORMAL_PROCESSING,207.49642247637905,0.0,0.0,0.0,0.0,207.49642247637905
O08933,15657.92,0.027526517304668,NORMAL_PROCESSING,34.48064046680857,0.0,0.0,0.0,0.0,34.48064046680857
O17602,1818.0,0.4622554445692656,MONITOR,67.23043185815399,6.723043185815399,20.0,-13.2769568141846,-0.6638478407092301,60.50738867233859
O00961,24449.11,0.1183989468231203,NORMAL_PROCESSING,231.5799099810095,0.0,0.0,0.0,0.0,231.5799099810095
O04371,1605.88,0.6781695063913978,REVIEW,87.12470775390544,21.78117693847636,75.0,-53.218823061523636,-0.7095843074869819,65.34353081542908
O01020,2586.52,0.1165094634324371,NORMAL_PROCESSING,24.10832458858138,0.0,0.0,0.0,0.0,24.10832458858138
O09797,5013.56,0.322535660887107,NORMAL_PROCESSING,129.36415103977316,0.0,0.0,0.0,0.0,129.36415103977316
O13801,3462.66,0.1248651425542443,NORMAL_PROCESSING,34.58924276135036,0.0,0.0,0.0,0.0,34.58924276135036
O14203,606.45,0.0543509706634716,NORMAL_PROCESSING,2.6368916927089887,0.0,0.0,0.0,0.0,2.6368916927089887
O12348,1438.44,0.388457673698425,NORMAL_PROCESSING,44.701844492381,0.0,0.0,0.0,0.0,44.701844492381
O08524,21661.62,0.3024536932144041,NORMAL_PROCESSING,524.1309576005599,0.0,0.0,0.0,0.0,524.1309576005599
O05716,21619.3,0.5132513248461225,MONITOR,887.6907493796621,88.76907493796621,20.0,68.76907493796621,3.4384537468983103,798.9216744416958
O04380,1253.09,0.2404113018013938,NORMAL_PROCESSING,24.100559853944684,0.0,0.0,0.0,0.0,24.100559853944684
O12365,9293.04,0.3326805837083718,NORMAL_PROCESSING,247.3291177300198,0.0,0.0,0.0,0.0,247.3291177300198
O08970,2064.71,0.3891458266907717,NORMAL_PROCESSING,64.27786238613626,0.0,0.0,0.0,0.0,64.27786238613626
O11495,76587.28,0.0752484760096069,NORMAL_PROCESSING,461.0460881376837,0.0,0.0,0.0,0.0,461.0460881376837
O02028,7119.17,0.2477390626525161,NORMAL_PROCESSING,141.09572021311305,0.0,0.0,0.0,0.0,141.09572021311305
O01744,3984.53,0.6729711643534901,REVIEW,214.51790348011298,53.629475870028244,75.0,-21.370524129971756,-0.28494032173295675,160.88842761008473
O00648,20243.9,0.1623279424073435,NORMAL_PROCESSING,262.8920506640017,0.0,0.0,0.0,0.0,262.8920506640017
O10933,2173.19,0.4827911583533549,MONITOR,83.93575339375418,8.393575339375419,20.0,-11.606424660624581,-0.5803212330312291,75.54217805437877
O08845,20219.7,0.2432713532804432,NORMAL_PROCESSING,393.5099025539662,0.0,0.0,0.0,0.0,393.5099025539662
O04572,2133.87,0.4299775283359039,MONITOR,73.40129187121082,7.340129187121082,20.0,-12.659870812878918,-0.6329935406439459,66.06116268408974
O00870,6819.41,0.2568272262179479,NORMAL_PROCESSING,140.1128123794349,0.0,0.0,0.0,0.0,140.1128123794349
O08097,3114.98,0.0710404203170543,NORMAL_PROCESSING,17.703159078337425,0.0,0.0,0.0,0.0,17.703159078337425
O01994,2592.55,0.0574339930866214,NORMAL_PROCESSING,11.912039902137627,0.0,0.0,0.0,0.0,11.912039902137627
O11446,35130.47,0.0380424202373855,NORMAL_PROCESSING,106.91584823014914,0.0,0.0,0.0,0.0,106.91584823014914
O08998,1532.16,0.258089596985353,NORMAL_PROCESSING,31.634764553366278,0.0,0.0,0.0,0.0,31.634764553366278
O05653,5823.75,0.2505445810595793,NORMAL_PROCESSING,116.728720315658,0.0,0.0,0.0,0.0,116.728720315658
O13502,5856.6,0.4298350071069367,MONITOR,201.38973620979883,20.138973620979883,20.0,0.13897362097988264,0.006948681048994132,181.25076258881893
O01054,3068.02,0.0980947706887601,NORMAL_PROCESSING,24.076537469482382,0.0,0.0,0.0,0.0,24.076537469482382
O13644,4171.43,0.4998101458641546,MONITOR,166.79384294096886,16.679384294096888,20.0,-3.320615705903112,-0.1660307852951556,150.11445864687198
O15037,5283.14,0.2508497601694703,NORMAL_PROCESSING,106.02195215533884,0.0,0.0,0.0,0.0,106.02195215533884
O18736,2563.78,0.0334555231575706,NORMAL_PROCESSING,6.86180809287331,0.0,0.0,0.0,0.0,6.86180809287331
O01449,24043.45,0.1510594859350542,NORMAL_PROCESSING,290.5592957684143,0.0,0.0,0.0,0.0,290.5592957684143
O16967,14891.23,0.2305865643941966,NORMAL_PROCESSING,274.6974052243034,0.0,0.0,0.0,0.0,274.6974052243034
O04250,16549.55,0.0815544522343662,NORMAL_PROCESSING,107.97515879802042,0.0,0.0,0.0,0.0,107.97515879802042
O10373,731.86,0.3553198357542754,NORMAL_PROCESSING,20.803549999609917,0.0,0.0,0.0,0.0,20.803549999609917
O10375,1778.83,0.1596985695018627,NORMAL_PROCESSING,22.726128510959875,0.0,0.0,0.0,0.0,22.726128510959875
O10148,79311.67,0.3632632620851254,NORMAL_PROCESSING,2304.881277249518,0.0,0.0,0.0,0.0,2304.881277249518
O06397,4123.47,0.4061000182172842,MONITOR,133.963299369474,13.3963299369474,20.0,-6.603670063052601,-0.33018350315263,120.56696943252659
O05567,3484.29,0.5301191002054177,MONITOR,147.7670943723788,14.776709437237882,20.0,-5.223290562762118,-0.2611645281381059,132.99038493514092
O19142,87376.42,0.0569397063651731,NORMAL_PROCESSING,398.01501584320306,0.0,0.0,0.0,0.0,398.01501584320306
O12651,8478.74,0.2431779107011798,NORMAL_PROCESSING,164.94738228628168,0.0,0.0,0.0,0.0,164.94738228628168
O12194,4954.64,0.3052959291998418,NORMAL_PROCESSING,121.01051381205633,0.0,0.0,0.0,0.0,121.01051381205633
O01089,8986.86,0.433094680095108,MONITOR,311.3729005407618,31.137290054076182,20.0,11.137290054076182,0.556864502703809,280.23561048668563
O05912,8268.6,0.1428054762680344,NORMAL_PROCESSING,94.46410888558954,0.0,0.0,0.0,0.0,94.46410888558954
O08294,19015.98,0.0513057223016507,NORMAL_PROCESSING,78.05028713389949,0.0,0.0,0.0,0.0,78.05028713389949
O15170,1466.28,0.2363786977940191,NORMAL_PROCESSING,27.727788560113144,0.0,0.0,0.0,0.0,27.727788560113144
O05844,3304.61,0.278249100057752,NORMAL_PROCESSING,73.56038068334783,0.0,0.0,0.0,0.0,73.56038068334783
O11854,1103.5,0.0450719231694571,NORMAL_PROCESSING,3.978949377399673,0.0,0.0,0.0,0.0,3.978949377399673
O18638,7467.51,0.1749262905367247,NORMAL_PROCESSING,104.50110590767177,0.0,0.0,0.0,0.0,104.50110590767177
O00371,3802.58,0.0668742183476128,NORMAL_PROCESSING,20.343565216341236,0.0,0.0,0.0,0.0,20.343565216341236
O10906,8096.1,0.0667364722927133,NORMAL_PROCESSING,43.2244122663229,0.0,0.0,0.0,0.0,43.2244122663229
O12462,1692.82,0.0926866233752507,NORMAL_PROCESSING,12.552141582567351,0.0,0.0,0.0,0.0,12.552141582567351
O13251,26164.12,0.0593865646094984,NORMAL_PROCESSING,124.30377622645354,0.0,0.0,0.0,0.0,124.30377622645354
O19048,7934.23,0.1095089078374175,NORMAL_PROCESSING,69.50950894646984,0.0,0.0,0.0,0.0,69.50950894646984
O15648,1296.28,0.1212882485142252,NORMAL_PROCESSING,12.57788246272159,0.0,0.0,0.0,0.0,12.57788246272159
O03090,343.45,0.0364104182436309,NORMAL_PROCESSING,1.0004126516620027,0.0,0.0,0.0,0.0,1.0004126516620027
O11108,2852.44,0.1098352911985911,NORMAL_PROCESSING,25.063886242120738,0.0,0.0,0.0,0.0,25.063886242120738
O00205,3222.26,0.5311643563663643,MONITOR,136.92397271560648,13.69239727156065,20.0,-6.307602728439351,-0.31538013642196755,123.23157544404583
O15987,1707.41,0.0515126307772551,NORMAL_PROCESSING,7.036254473231451,0.0,0.0,0.0,0.0,7.036254473231451
O17091,1879.67,0.1002975524574761,NORMAL_PROCESSING,15.082104034219528,0.0,0.0,0.0,0.0,15.082104034219528
O05245,6738.34,0.5826628264567657,MONITOR,314.09441840213464,31.409441840213464,20.0,11.409441840213464,0.5704720920106732,282.6849765619212
O14429,47933.58,0.1145857471116241,NORMAL_PROCESSING,439.40040608278423,0.0,0.0,0.0,0.0,439.40040608278423
O04744,1709.02,0.2117140995435378,NORMAL_PROCESSING,28.945890432151756,0.0,0.0,0.0,0.0,28.945890432151756
O04576,3843.56,0.3115158713746531,NORMAL_PROCESSING,95.78639540646093,0.0,0.0,0.0,0.0,95.78639540646093
O16347,15497.36,0.3839989758262642,NORMAL_PROCESSING,476.0776294408731,0.0,0.0,0.0,0.0,476.0776294408731
O00435,5976.8,0.1816586800563903,NORMAL_PROCESSING,86.85900791688269,0.0,0.0,0.0,0.0,86.85900791688269
O08533,45003.18,0.1302427586278939,NORMAL_PROCESSING,468.907064818213,0.0,0.0,0.0,0.0,468.907064818213
O05291,4093.64,0.4161513123999188,MONITOR,136.28589267942428,13.628589267942429,20.0,-6.371410732057571,-0.31857053660287854,122.65730341148185
O11988,5642.71,0.4862548760675534,MONITOR,219.50362013881153,21.950362013881154,20.0,1.9503620138811542,0.09751810069405771,197.55325812493038
O17170,919.58,0.0381201295580066,NORMAL_PROCESSING,2.804360699116137,0.0,0.0,0.0,0.0,2.804360699116137
O09776,2778.77,0.3331885132933039,NORMAL_PROCESSING,74.06833960672273,0.0,0.0,0.0,0.0,74.06833960672273
O01719,34759.18,0.4567785967116757,REVIEW,1270.1799570598835,317.54498926497087,75.0,242.54498926497087,3.2339331901996116,952.6349677949127
O16007,1524.42,0.4880263433717327,MONITOR,59.51656946901894,5.9516569469018945,20.0,-14.048343053098105,-0.7024171526549052,53.56491252211705
O14570,4080.14,0.1873629787317511,NORMAL_PROCESSING,61.15737472340535,0.0,0.0,0.0,0.0,61.15737472340535
O19108,14003.04,0.3454643703768813,NORMAL_PROCESSING,387.00411175698275,0.0,0.0,0.0,0.0,387.00411175698275
O19541,58550.78,0.0868590843422804,NORMAL_PROCESSING,406.8533710661044,0.0,0.0,0.0,0.0,406.8533710661044
O05449,6111.05,0.6352530389721006,REVIEW,310.56504670483645,77.64126167620911,75.0,2.641261676209112,0.03521682234945483,232.92378502862732
O13699,6056.89,0.5791137346430549,MONITOR,280.6102550577739,28.06102550577739,20.0,8.06102550577739,0.4030512752888695,252.5492295519965
O07432,6475.14,0.2813321126051525,NORMAL_PROCESSING,145.73318524913017,0.0,0.0,0.0,0.0,145.73318524913017
O06445,9761.86,0.2248134281080102,NORMAL_PROCESSING,175.56777690483682,0.0,0.0,0.0,0.0,175.56777690483682
O15694,2649.95,0.2326585111443391,NORMAL_PROCESSING,49.32267372855531,0.0,0.0,0.0,0.0,49.32267372855531
O02467,9956.99,0.763385357774121,REVIEW,608.0816298802675,152.02040747006689,75.0,77.02040747006689,1.0269387662675584,456.0612224102007
O18876,455.48,0.2134067413141482,NORMAL_PROCESSING,7.7762002027014585,0.0,0.0,0.0,0.0,7.7762002027014585
O07128,2134.26,0.1649379342056631,NORMAL_PROCESSING,28.161634836622287,0.0,0.0,0.0,0.0,28.161634836622287
O06013,15105.71,0.1659332420010124,NORMAL_PROCESSING,200.52315464216903,0.0,0.0,0.0,0.0,200.52315464216903
O04272,2651.21,0.0381781354141746,NORMAL_PROCESSING,8.097460351313106,0.0,0.0,0.0,0.0,8.097460351313106
O10872,44326.98,0.1365339882244857,NORMAL_PROCESSING,484.17114922776113,0.0,0.0,0.0,0.0,484.17114922776113
O14105,4086.96,0.21968239653919,NORMAL_PROCESSING,71.82665338878464,0.0,0.0,0.0,0.0,71.82665338878464
O18108,31353.85,0.1205973046116818,NORMAL_PROCESSING,302.49518393591836,0.0,0.0,0.0,0.0,302.49518393591836
O01807,2266.98,0.2129978543639893,NORMAL_PROCESSING,38.62895007088612,0.0,0.0,0.0,0.0,38.62895007088612
O19224,6649.85,0.1531109497055041,NORMAL_PROCESSING,81.45318791193172,0.0,0.0,0.0,0.0,81.45318791193172
O01304,35461.58,0.2288272235758426,NORMAL_PROCESSING,649.1659916010103,0.0,0.0,0.0,0.0,649.1659916010103
O09538,738.8,0.208073981003193,NORMAL_PROCESSING,12.298004573212719,0.0,0.0,0.0,0.0,12.298004573212719
O14409,40203.3,0.1095683798549955,NORMAL_PROCESSING,352.4008356659472,0.0,0.0,0.0,0.0,352.4008356659472
O19620,435.47,0.1341888074419064,NORMAL_PROCESSING,4.6748159981381585,0.0,0.0,0.0,0.0,4.6748159981381585
O18193,7160.49,0.2924219407543207,NORMAL_PROCESSING,167.51075060415246,0.0,0.0,0.0,0.0,167.51075060415246
O05675,174.47,0.2045668617472983,NORMAL_PROCESSING,2.8552624295240907,0.0,0.0,0.0,0.0,2.8552624295240907
O06580,2693.42,0.2764929189271486,NORMAL_PROCESSING,59.57692461574086,0.0,0.0,0.0,0.0,59.57692461574086
O06212,6839.65,0.410903112942456,MONITOR,224.83467811494953,22.483467811494954,20.0,2.483467811494954,0.1241733905747477,202.35121030345456
O02829,1722.31,0.193342259346976,NORMAL_PROCESSING,26.63962453567122,0.0,0.0,0.0,0.0,26.63962453567122
O19247,9037.4,0.5848326942189852,MONITOR,422.8293592587725,42.282935925877254,20.0,22.282935925877254,1.1141467962938627,380.54642333289524
O19387,4574.51,0.5316454281869738,MONITOR,194.5613862156475,19.45613862156475,20.0,-0.5438613784352491,-0.027193068921762452,175.10524759408275
O18110,5777.98,0.5578414018882869,MONITOR,257.8557170625987,25.785571706259873,20.0,5.785571706259873,0.28927858531299366,232.07014535633886
O03543,1029.41,0.6940911628159803,REVIEW,57.160350713151864,14.290087678287966,75.0,-60.70991232171203,-0.809465497622827,42.870263034863896
O09364,14192.26,0.0751861512830639,NORMAL_PROCESSING,85.36491259268612,0.0,0.0,0.0,0.0,85.36491259268612
