order_id,order_value,return_probability,expected_return_cost
O09954,22265.8,0.07302656191084249,130.07958577555493
O13603,5600.63,0.2897231615326214,129.81057841395562
O11064,2897.23,0.5595798547049189,129.6985233957386
O04022,8972.79,0.18066798265279657,129.68766944537495
O17069,3374.22,0.4798079314274723,129.51820147049645
O00258,4223.11,0.3833401208589906,129.51099982406492
O09797,5013.56,0.322535660887107,129.36415103977316
O03793,4492.22,0.3596173906000426,129.2384347521059
O13132,3033.61,0.5324254113758059,129.2136841763007
O08272,6840.85,0.23575607949591998,129.02175811357316
O17525,4787.75,0.3367036913401629,128.9642478571092
O15069,7830.4,0.20574191839300848,128.8833214227691
O19427,7170.23,0.22429161825194022,128.65779919508873
O02728,3216.55,0.4997052533025658,128.58615460082945
O10255,3600.44,0.4456293742772487,128.3569459458222
O09955,3969.67,0.40383500361214936,128.2473359031233
O04691,17883.27,0.08936897166549895,127.8567559933174
O05261,12914.42,0.12365318466543782,127.75273288856188
O10697,5700.6,0.2800010807881388,127.69393289126913
O17618,2841.43,0.5613225801901266,127.5967055223705
O12367,48151.84,0.03312292387716958,127.59437846925194
O14572,8498.78,0.18750824772065572,127.48730764506836
O10210,6999.0,0.22759848539369607,127.43694394163829
O08117,6497.67,0.2451398710689919,127.42703888390854
O13109,2801.46,0.5684951873306319,127.40932219994177
O19365,6398.47,0.24875207086910464,127.3306130315072
O04781,9202.47,0.1727350669528577,127.16714172653315
O02579,5776.78,0.27513944987362404,127.15360569927631
O04349,5441.85,0.29201437070012876,127.12787225555967
O07398,35177.89,0.04514689278491451,127.05379425836131
O02269,4731.47,0.3354446546465838,126.97170560965375
O13034,26829.5,0.05909179437023344,126.83226376449424
O16382,3409.65,0.4649014863450887,126.81210823332255
O08305,9539.48,0.16607531255057162,126.74176980559416
O13365,7144.56,0.22166232688975254,126.69438353627604
O07084,6658.18,0.2377496175692774,126.63837989659292
O18623,17569.86,0.08999486774773313,126.49577816369492
O00866,2381.8,0.6638438043459538,126.49145385529545
O09061,6252.65,0.2527581892565096,126.43267936437718
O10570,6079.8,0.2596382245906738,126.2838782293103
O00948,10623.98,0.14850610230929684,126.21806886495388
O07004,15031.08,0.10466492079141697,125.85814380875614
O04981,14092.13,0.1116227677073669,125.8402042793613
O10607,9127.24,0.17210145578213887,125.66490330183753
O00974,7747.77,0.20154864967017738,124.92420651640883
O18068,6315.03,0.2464330965110198,124.49859179679883
O17757,15177.11,0.10250807649727718,124.46210823100725
O19122,13495.93,0.11513959351582463,124.31327154544186
O13251,26164.12,0.059386564609498406,124.30377622645356
O04447,9977.97,0.15558072511091361,124.19038461879542
O15943,3033.18,0.5116640893600486,124.15754260520897
O04423,6188.18,0.2507499277614813,124.13485503800348
O00859,32999.83,0.04701812339716042,124.1272063220253
O13761,4263.57,0.3637789313025606,124.07975505069265
O17892,6839.65,0.22659584735789617,123.98690299051476
O14708,6139.11,0.2518160892224616,123.67413372052052
O08760,18703.76,0.08263317250816388,123.64408213050362
O11353,9272.14,0.16663398312017882,123.60428961983479
O02588,4832.65,0.31927214050567804,123.4344407851812
O04503,4938.7,0.31236987504501945,123.416088150787
O16953,4903.28,0.3145488317654462,123.38567966551014
O03187,2661.82,0.5793266572503462,123.36506262416931
O01625,3353.26,0.45976362623908346,123.33655818579753
O18627,4663.19,0.3305713179709297,123.32134913990876
O03684,50321.67,0.030609671597750014,123.22638343602792
O01264,3049.06,0.5051800366516502,123.22593940424646
O00642,17652.89,0.08720106050990863,123.14805832518087
O06798,35527.01,0.04331751627508002,123.11534671039446
O01865,3795.55,0.405015370104072,122.98048703988084
O04582,2980.25,0.5150072947363257,122.78803921103477
O10958,4218.02,0.36332486165977845,122.6009226382543
O12786,8535.33,0.1795463131795535,122.59896266166707
O18168,11316.05,0.13535727994884214,122.5367798212076
O04433,5200.62,0.2945108740087401,122.53113132698671
O19691,22341.16,0.0684071819577649,122.26366378140312
O10861,3568.95,0.42811742497841754,122.23437471013786
O17439,14835.43,0.10297584171353551,122.2152713145789
O13197,5471.72,0.2788991086931754,122.08462648148975
O03570,13967.01,0.10923191441389352,122.0514592750396
O11089,24353.55,0.06260369935842375,121.96978580082725
O12597,12943.35,0.1177915928585713,121.9694250740791
O07264,3175.72,0.47982657932585665,121.90358915973675
O11669,4776.58,0.31898830281264,121.893851795904
O12292,2794.1,0.5449010978657137,121.80065260372726
O19035,6067.58,0.2507955618611686,121.73777081900715
O16012,3766.42,0.4038246346954752,121.67785444877855
O00050,18082.2,0.08408786408331244,121.63948607418179
O06391,4479.8,0.3389743874068164,121.4829968564045
O19310,6876.5,0.22076697418697497,121.44832783973867
O02602,10872.15,0.1394368204013275,121.27824215410341
O07177,7520.22,0.20153033690231825,121.24419761436415
O00794,49768.16,0.03042507943300355,121.1360176987544
O05273,4134.07,0.3662137447075636,121.1162604466558
O03882,4731.47,0.31984918230819537,121.06854484926058
O12194,4954.64,0.30529592919984183,121.01051381205636
O08156,56919.3,0.02657329624762147,121.00267368857928
O12861,4485.46,0.3371540478516907,120.98327963814756
O13523,3568.95,0.4234623247772328,120.9052691210964
O03263,5801.29,0.25983807100470585,120.5916802351112
O01931,30152.48,0.049984179967566315,120.57175894307551
O19800,2393.6,0.6295941890779426,120.55973207815707
O14263,7998.09,0.18830206310556377,120.4845478323183
O13015,31269.15,0.048158215683804365,120.4693175959385
O06033,2855.16,0.5273147156684089,120.44543068702515
O06147,3113.63,0.4835302038443148,120.4427318876619
O12605,2454.33,0.6121466051955307,120.19278220236374
O04336,3896.5,0.38543598070211604,120.14810390446361
O18735,6246.84,0.24036206976362215,120.12027135057484
O04457,3903.75,0.384508292679312,120.08193980374914
O02934,6213.41,0.24131639629681353,119.95181679316673
O03902,5503.87,0.2718949283720153,119.7179471535107
O12545,5481.73,0.2728995119738192,119.67691534177949
O12910,18703.76,0.079965112362704,119.65186160040386
O02414,2410.6,0.6202816613262314,119.62007782344108
O15057,3926.92,0.38063576749870415,119.57809664848092
O01442,18077.15,0.08267222587224116,119.55825823411075
O12796,2420.88,0.6173181930468582,119.55626137466224
O09131,41125.31,0.036332716955932494,119.5355398363984
O11092,3615.44,0.4128180149606834,119.40150112075627
O03228,4320.53,0.3454318200401418,119.39588331504271
O19522,27176.33,0.05490709137212523,119.37385875752226
O18745,5471.82,0.27178953908000636,118.97467485830083
O10499,6829.93,0.2177142457661895,118.95784468686966
O16717,4333.49,0.3430650630581872,118.93352160896188
O01948,5865.39,0.2533834360505337,118.8954137581152
O08636,6213.41,0.2389816775409344,118.79129160396938
O01146,18335.57,0.08085284254718654,118.59863633783336
O00869,5662.84,0.2617039951707594,118.55902816102265
O17562,4114.58,0.36007287171200486,118.52389091910247
O03148,6543.63,0.22632251811207962,118.4776655354998
O16764,3892.53,0.3795835135416082,118.2032171172893
O18407,6302.02,0.23368221568006192,117.81359974880512
O19398,8648.76,0.17013580049719038,117.71709647264643
O02292,85384.48,0.017228346101040192,117.68266984778754
O10167,4239.31,0.34610944435722185,117.38121828464115
O06194,8096.1,0.18116549857328285,117.33871943993243
O06285,24682.89,0.059345434982250124,117.18534749352253
O17753,7823.35,0.18712169246828583,117.11347942174112
O16016,5365.89,0.2727603050397012,117.08814345675862
O13344,17963.29,0.08146821060324093,117.07496742776735
O06616,3896.5,0.3753753752516027,117.0120119734296
O10218,3403.42,0.42936649562335083,116.90516148275398
O05625,2591.12,0.5638328672236926,116.87668951365235
O05653,5823.75,0.2505445810595793,116.728720315658
O08102,5299.9,0.2748832584203729,116.54830250417075
O15869,6066.46,0.2400877179694175,116.51860300422021
O11919,3990.82,0.3648518987001467,116.48466034964156
O01923,4012.09,0.36200073987871145,116.19036387679837
O07899,4791.28,0.3025105904910388,115.95303536063236
O01859,2956.18,0.48998080206642725,115.87771579621847
O19544,2956.18,0.48953370569557625,115.77198000825189
O18037,2979.59,0.48553615417048657,115.73589356838723
O15141,44985.83,0.032155156138308445,115.72211101291202
O05177,16989.11,0.085136924800891,115.71204644032524
O00039,4587.27,0.3151274312088627,115.64596890891839
O07855,50124.98,0.02881966738536686,115.5668201038533
O04208,3183.71,0.45363327255635666,115.53894289363187
O11614,3407.84,0.4237333965811098,115.52124945639754
O09590,54180.4,0.02662899462341929,115.42156642357654
O15148,4258.92,0.3384593572813505,115.31770607301515
O14647,31324.22,0.045986532029089054,115.23937970529856
O16926,10927.94,0.13179816803063749,115.22259778789798
O02216,12553.55,0.11461443974454928,115.10544800441492
O01646,3404.68,0.4219159007284212,114.91909031136329
O07120,4320.53,0.3322323283629817,114.83357933296908
O06140,7084.09,0.2026155407135269,114.8277380650631
O18146,6189.39,0.2314402361301552,114.59791064812971
O09780,5292.91,0.27037438928644814,114.48538470385074
O04196,10232.61,0.1397810082150536,114.42596339771517
O16584,4645.81,0.30751093691203746,114.29099086522503
O04703,2743.54,0.5206565780695217,114.27537185574843
O05366,3346.07,0.426754476778745,114.23602816920445
O17605,3913.59,0.36455966356690467,114.13896429910419
O08185,51058.19,0.027896675177405354,113.94829932609971
O04025,30217.87,0.04709497941602345,113.8487972516858
O08351,28627.45,0.04968595148940246,113.79056735722358
O06967,5441.85,0.2611479332169108,113.6902304301157
O13657,2005.68,0.7082997891551808,113.64981768902103
O03952,6139.11,0.2313567377888882,113.6259570021713
O16035,4565.74,0.3109714549635213,113.58518486281183
O07207,4658.84,0.30467106390362103,113.55309914853966
O08504,2540.6,0.5581422922438941,113.441304613987
O09113,3611.24,0.3926421930416482,113.43401545597773
O04635,2638.88,0.537041247137204,113.374992499634
O07981,6543.63,0.2164655440372806,113.31763423429364
O05858,8021.53,0.17651378206591312,113.27284786041471
O04143,5486.1,0.25783673564870724,113.16144923538982
O11866,7289.68,0.19391370895010857,113.0855108687542
O03933,2410.11,0.5854807732304085,112.88584530962719
O14684,3770.21,0.3741033400793455,112.83585230404393
O13016,13004.76,0.10843931256047991,112.81817875312214
O04089,5240.93,0.26902175672795825,112.79393563906068
O03480,3162.82,0.44535911920407956,112.68725835208376
O15813,59981.1,0.02347936797591365,112.66546548000593
O04943,4528.41,0.31077397664343964,112.58495868575348
O15391,4215.64,0.3337531495050641,112.55865017436227
O09330,5527.34,0.254212729756936,112.4096151755762
O12100,2757.04,0.509443188712668,112.36441992066993
O09657,4806.04,0.2918846963181365,112.22476207142535
O12626,7769.51,0.1804445323550535,112.15724788623295
O16790,17911.73,0.07823766847248824,112.10975948069775
O08894,7823.35,0.17887842260951906,111.95428060177449
O12751,1835.3,0.7621228738072161,111.8979288238707
O12242,2654.01,0.5269656345738771,111.88576510523326
O18332,30193.0,0.04629975790492927,111.83428723388235
O02183,6814.32,0.2050377049521843,111.77540268878147
O01735,3970.65,0.35150898444154655,111.65753192582615
O00147,3485.43,0.40033486731338797,111.62713252640813
O15142,3470.92,0.4017200150613526,111.54704277414
O03061,7168.63,0.19435428919505723,111.46031905218906
O09284,11920.85,0.11679866103185635,111.3871454689284
O11630,21878.04,0.06359611780615138,111.30867273661538
O19661,2804.94,0.49489206723606755,111.05140440585083
O17876,13404.7,0.10323593851409105,110.7077427999869
O12027,9430.04,0.14667158619978418,110.64951397819304
O00603,5879.92,0.2349285872053534,110.50890387844012
O09392,5781.0,0.23885814319902102,110.46711406668325
O13106,2591.12,0.5328568068198622,110.45567434296652
O00225,11267.6,0.12245342945217326,110.38050093562461
O03600,4553.29,0.3027359821948706,110.27557762944659
O15118,1943.89,0.7090329154151931,110.26255951571518
O12117,3222.26,0.427254606944366,110.13803438180423
O09132,5969.84,0.23047571689871885,110.07225230165183
O16303,8302.44,0.16565871644336094,110.02972429984142
O08443,2038.63,0.674297016787851,109.97137018673735
O01015,3497.39,0.39276129647662156,109.89115445474972
O18938,4537.89,0.3023177797398095,109.75078636027875
O04815,3485.43,0.3932713335160072,109.65757631813574
O01063,5471.82,0.24961701039745088,109.26874798663837
O03247,7130.25,0.1912235385590582,109.07773086485797
O07212,3209.08,0.4248685930664099,109.07498437100438
O07265,6398.47,0.2130167230707617,109.03848896532612
O02776,11378.85,0.11971789015972731,108.98015315552107
O18947,6149.7,0.22122867824833103,108.83920020990091
O15742,2359.12,0.5757101227479682,108.65354118217492
O19308,15762.65,0.08616292022539078,108.65247635926048
O14964,2370.02,0.5725403128163639,108.55455937448309
O18794,5283.14,0.2567937453433418,108.53418462185785
O08848,6354.29,0.21342519660459447,108.49324740260869
O08575,3663.97,0.3697151618631466,108.37002092893707
O05165,2563.78,0.5282893383287908,108.35341118564699
O16729,2654.01,0.510255224132341,108.33779739195796
O13010,3887.78,0.34812153840248194,108.27359636563212
O06012,7198.28,0.18765016612080807,108.06067502272721
O04250,16549.55,0.08155445223436628,107.97515879802052
O10498,6301.83,0.21416065036655485,107.9683209039573
O14886,7550.66,0.17866131886931755,107.9208699147041
O13960,6453.21,0.2087780314638301,107.78307843381624
O12064,4800.34,0.2805897064456341,107.75407931513881
O09088,7160.49,0.1880437279083193,107.7188186600193
O12485,2167.5,0.6198875581584758,107.48850258467972
O05361,3386.59,0.39650365714966596,107.42362562131899
O12444,4260.31,0.314571427506057,107.21374386546638
O11173,18610.1,0.07196822315066581,107.14686637249646
O15433,2499.24,0.5355216224760717,107.07176478056779
O08672,7588.81,0.1763441327872785,107.05936946699416
O01659,3924.69,0.340902271810763,107.03485897223868
O07497,6342.63,0.2108518442893063,106.98841865157463
O19550,7084.09,0.18873910832536459,106.96358639173057
O11446,35130.47,0.03804242023738555,106.91584823014928
O07531,53073.51,0.025168520381918552,106.86253745399665
O11928,4979.18,0.26824216990770977,106.85008380488564
O07165,4031.41,0.33127390677651053,106.84007524143139
O18921,4040.13,0.3302236386450238,106.73171433591361
O17624,11007.74,0.12119482643305504,106.72649109761578
O10820,3613.12,0.3687471114550582,106.58620506723997
O10775,2666.27,0.4996831740725941,106.58322052276284
O10656,4372.53,0.304420038659226,106.48686013109004
O14164,2297.68,0.578221706451256,106.28547603831376
O16023,23567.01,0.05636193365045166,106.26258031676245
O00012,3112.89,0.4263027963087938,106.16269692813448
O06707,3438.94,0.3857240753496927,106.11855613464579
O18085,6652.38,0.19937300078272577,106.10439703575913
O15037,5283.14,0.25084976016947036,106.02195215533887
O10832,7799.73,0.16989119391071697,106.00843535049891
O18531,16720.41,0.079204557471714,105.94661398364971
O08442,4285.98,0.3089732130301357,105.94024092663207
O12025,2223.5,0.5954080585957331,105.911185463009
O07960,2638.88,0.5015030535966502,105.87251024601026
O16835,2740.5,0.482223167007677,105.7226071347631
O14372,4891.16,0.2701346354346497,105.7017378762033
O18234,73370.02,0.018006831743952,105.69292841523148
O01296,3679.07,0.35841049525061086,105.48938406093319
O10370,2518.14,0.523079456253164,105.37498415754739
O05549,4453.23,0.2949531051598035,105.07952131926334
O15181,11871.96,0.11053845419431331,104.98464853253758
O14816,2783.22,0.47097273102982123,104.86565795654552
O15360,10908.65,0.12013291299626769,104.83903210853883
O10376,3547.4,0.3690781943955342,104.74143894389745
O03252,10713.68,0.12217125523837852,104.71229870578489
O18638,7467.51,0.17492629053672476,104.50110590767181
O12971,2286.43,0.5702265574112223,104.30264861293927
O03017,6051.24,0.2149624479589495,104.06314908696908
O01113,3676.06,0.3537380551551777,104.0289852026994
O00830,3915.84,0.331569790307106,103.86993981409424
O08314,4458.81,0.29099082403700677,103.79782368995569
O19593,3621.26,0.35798995168803716,103.70997539598571
O00902,4515.46,0.2864193144758041,103.46519661943316
O11577,4856.4,0.2659634653471655,103.32999784895794
O17590,3351.05,0.38537420925443866,103.31265951376695
O03568,2393.6,0.5394992937910852,103.30764076946733
O19041,2661.32,0.4849249994856488,103.24324797049177
O06619,2548.29,0.5061936748451007,103.19426237368172
O01601,2759.33,0.46697835286545386,103.08379027297862
O19627,4839.77,0.2659614342857706,102.97537366505955
O09673,2945.34,0.4369787388425965,102.96407669301227
O08812,4233.17,0.3035830037635868,102.80947712335222
O13211,2988.94,0.4292946162167335,102.65086801558748
O01842,6928.55,0.1851258817132346,102.61231421953853
O03028,1793.36,0.7148472127698908,102.5582717994409
O03748,22707.7,0.05641498132890203,102.48435772178469
O08096,4461.43,0.2869556152233036,102.41859123405628
O10484,3034.8,0.4217795848991891,102.40133474016473
O05736,4097.4,0.3121769550443703,102.32910844790422
O02336,2498.26,0.5115142903200656,102.23165527480057
O13062,2724.19,0.46783265952616004,101.95720422036561
O08921,3991.43,0.31897039888641626,101.85184153817667
O02027,58550.78,0.021699641585305806,101.64247524320731
O07054,13268.66,0.09571738366615304,101.60331359645905
O10252,2980.25,0.4246873755420711,101.2539640767406
O07192,6472.18,0.19547009739048382,101.20941239429932
O13259,4820.59,0.2622309489034096,101.12863119794298
O16885,18667.97,0.06761201521945637,100.97432574050839
O15914,32132.6,0.03925966024226115,100.92119669603845
O01802,5828.99,0.21632772179051293,100.87777016317456
O10466,5800.13,0.21727632487638793,100.81847441642273
O03403,12763.91,0.09854571775886854,100.62629378876798
O12443,4012.09,0.3131923830585087,100.52448225161699
O19256,14412.86,0.08711158483397922,100.44216612722127
O07189,3110.22,0.40354891354529165,100.41007215094696
O02870,5492.72,0.2279467177184409,100.16379962771478
O06577,2693.42,0.4643498830311182,100.05514095629394
O00498,6551.72,0.19086867721091588,100.04145038850415
O18169,3970.65,0.3147957262226677,99.99549202608284
O10200,4142.26,0.30152782603134703,99.92053221252861
O03332,5240.93,0.23804916698551304,99.80792165835079
O03775,2182.96,0.5713006173517631,99.77011165233638
O06108,5177.19,0.24051913787438264,99.61706203295
O13376,6963.03,0.17867821310042614,99.53134065317282
O01497,4731.47,0.26271712575193523,99.44305591852073
O17359,4515.46,0.2750749169489496,99.3671827589043
O00944,4373.81,0.28394835853904776,99.3548936049338
O09234,2856.28,0.43324319622585805,98.99711012127952
O08900,6092.65,0.202956190007066,98.92328248372405
O04609,4103.79,0.3007836871054715,98.74824698452504
O07732,5432.25,0.22713332691763752,98.70760121186692
O02062,2754.42,0.4473683892737608,98.5792351026746
O01272,6302.02,0.19511365278966458,98.36881137228177
O12577,3557.24,0.3456017761091108,98.35107696370986
O04453,24449.11,0.05017589186232716,98.14047195921134
O07574,7200.89,0.170347153391999,98.13208907111293
O06925,14963.62,0.08196849368368501,98.12363131640502
O17361,3815.68,0.3210435613209341,97.99995968488494
O13566,2529.52,0.48309438254526665,97.75975220287222
O13733,2329.95,0.5235363078744416,97.58507364256441
O18270,2927.16,0.41603403765307984,97.42385549252712
O03737,4631.12,0.26264382480842424,97.30680559574317
O01929,5356.72,0.22702170344821107,97.28733594360811
O12378,12141.69,0.09990187891226193,97.03821153361773
O05173,3153.62,0.3829943720654141,96.6254969306345
O10675,13287.06,0.09087799490513486,96.6001096787377
O16596,8302.44,0.14533187832288352,96.5287359890433
O07371,7222.48,0.1670625641732682,96.52848227921167
O00313,7075.04,0.17046051617451277,96.48119762842599
O19246,3113.63,0.3871598122388114,96.43779249449044
O11039,2410.6,0.49967154354144155,96.36065782887992
O02339,6238.97,0.19302575318730092,96.34255066903799
O07163,14980.72,0.08022188678330008,96.14252990178554
O09650,3895.49,0.3081811276132921,96.04132006450425
O11679,4548.16,0.2638464546949932,96.0012713108464
O19606,2788.4,0.43013001064350637,95.94996173426826
O08070,14122.31,0.08478677183570427,95.79080606104677
O13173,50124.98,0.02388760671103453,95.78926469107773
O04576,3843.56,0.3115158713746531,95.78639540646093
O03869,3445.06,0.34749435089385516,95.77111107923078
O09459,3613.6,0.3306165621967176,95.5772807323247
O03434,5040.62,0.23670439641388585,95.45095317214091
O09683,4525.1,0.2635335554056347,95.40125532528302
O10758,2812.09,0.4239873885544992,95.38325563841774
O15092,3378.49,0.35205858724905814,95.15411331480564
O05759,1722.31,0.6905569491311879,95.14825112465091
O02855,4165.06,0.28473575834249554,94.87532141135956
O14790,3895.49,0.3043134146035355,94.8359890763141
O09617,2693.42,0.4395245215725308,94.70593095151088
O07843,5846.58,0.2024017251447893,94.66863025576178
O03626,5672.36,0.208372644956685,94.55717250772014
O05234,3557.24,0.3322681356133047,94.55660021832576
O03625,29025.94,0.040697825099457366,94.50341035738748
O01166,6369.73,0.18540357397199458,94.47765657893063
O05912,8268.6,0.14280547626803441,94.46410888558955
O11216,4481.26,0.2633146339015166,94.39850690540082
O09674,5414.27,0.21793545507912485,94.39691170970028
O12668,2173.19,0.5419930546354879,94.22831091226368
O00619,7169.98,0.16408572123821216,94.1193071650845
O01024,59048.71,0.019896866040499474,93.99074181874414
O07652,2287.91,0.5132171469305578,93.93557141071139
O00384,2054.92,0.5702662387334962,93.7481199438589
O02672,3483.52,0.33629211829135075,93.7184255928229
O10258,9037.4,0.1295386590639883,93.65541419399102
O04659,5135.14,0.22790531615239112,93.62605641494318
O01783,5020.78,0.23302966264430713,93.59925356890275
O13633,7480.89,0.15631820411502423,93.55194319856349
O00786,10287.82,0.11366184652379968,93.54660943235815
O00756,3624.8,0.32227690426294686,93.45514580578639
O04345,27632.12,0.04226721094702095,93.43461159627172
O12738,6798.38,0.17139728041351496,93.21790745741055
O12140,11739.12,0.09893475692536377,92.91255869741411
O11915,6772.3,0.1713488491163157,92.83406486963399
O18893,3488.36,0.332442233965011,92.77425530193487
O08705,45261.17,0.025613182049940668,92.74260696026504
O10731,3924.69,0.2953035526618053,92.71799200770086
O08379,3304.61,0.3502726717478955,92.60116590278504
O16552,6672.53,0.17332223244310668,92.51982365148821
O17203,2726.28,0.42347836780745207,92.36164836688805
O05172,7736.06,0.14922741900592718,92.35458136599944
O16416,4740.27,0.24345245383221287,92.3224290661779
O02759,14544.86,0.07931119499086704,92.285618205989
O06417,25446.62,0.04529997546482843,92.21850093302498
O13947,4320.53,0.2665660318010704,92.1365229901983
O04127,33108.51,0.034779389269015394,92.1195005925671
O19672,6679.84,0.17227530461724969,92.06171766355914
O13046,8302.44,0.13826243296451354,91.83324431535168
O17072,2293.46,0.499245622123728,91.59998916127081
O12114,6959.2,0.16430608987247283,91.47511525124104
O00745,13268.66,0.08614964693288367,91.44722994179811
O12039,4460.56,0.25616010908002,91.40940289263794
O07929,3390.5,0.3362132602033804,91.1944846975649
O16250,3342.86,0.3409194030196458,91.17166684626025
O03348,4439.84,0.25634108676553885,91.0490728532088
O01736,2383.28,0.47528125108722413,90.61826400729277
O04625,2370.02,0.47774841880613106,90.58186460311254
O06838,8380.21,0.135014615711053,90.51606661823388
O11010,2365.62,0.4773131673162719,90.33132598933753
O15283,11378.74,0.09919044904633248,90.29298641451722
O01286,2714.45,0.4155292654033875,90.23467315793802
O11157,11194.83,0.10067914712885666,90.16687493220307
O02328,3795.55,0.29658300740361815,90.05565070006423
O09544,2293.46,0.4907440722266931,90.04015199112253
O12435,2419.77,0.4650184993932274,90.01902514214
O02170,10311.18,0.10909618543368478,89.99283242560816
O01377,3862.97,0.29116384714331955,89.98057652793833
O00252,4648.62,0.24156681680184405,89.83618687371107
O03254,3462.66,0.32382941286025385,89.70489237877493
O17371,56956.99,0.019665043879617414,89.60493660807442
O14809,2166.09,0.5165939780411696,89.51912399161576
O01459,3479.94,0.3212876614399856,89.44494276411707
O02804,3986.7,0.28023374388360933,89.37662933926282
O00708,2047.08,0.5442891528175122,89.13627511597382
O08996,38798.68,0.028707099230539376,89.10380454191547
O03079,3800.8,0.2927081129093351,89.00199964366408
O12393,5855.82,0.18998176663758728,88.99992229693731
O14089,2856.28,0.38732206067352454,88.50402043684599
O11517,1892.2,0.5838231446943657,88.3768123512543
O08248,4353.48,0.2531154031563507,88.15462762664878
O16848,4538.37,0.24268635987359374,88.11203960476172
O09808,4643.21,0.2371919279156275,88.10655452936966
O13532,2447.8,0.44856163643065816,87.8391338923972
O05230,13254.3,0.08280806692302846,87.80503691343169
O05687,8336.87,0.13151005648803119,87.71057957066982
O11393,5554.77,0.19672746103989305,87.42206390084536
O06524,2955.98,0.3696166349739385,87.40635045202102
O04481,2591.12,0.4206419531381687,87.19470220922973
O04371,1605.88,0.6781695063913978,87.12470775390544
O09890,7029.09,0.1548741265156177,87.08993391597305
O04642,4769.91,0.2282228163834809,87.08818352765834
O07582,2406.81,0.451691558561799,86.97086080496987
O09632,3094.7,0.35122287160849286,86.95435366134423
O10199,2518.14,0.43158402992157924,86.94312072853803
O06805,5423.44,0.2003317866421551,86.91899399572236
O00435,5976.8,0.18165868005639035,86.85900791688272
O03464,3621.26,0.2992972426727646,86.70665064009405
O09982,2120.44,0.5104172210753554,86.58472738056213
O11068,5026.4,0.21499914566059952,86.45373645987499
O17388,3380.1,0.3196444270838958,86.43441023890209
O08823,2023.88,0.5333963166711579,86.36241099075386
O00716,2596.99,0.4151379093587734,86.24871993805128
O00827,6818.38,0.157863623218109,86.10993370223122
O09563,4650.06,0.23024806929953337,85.65338697015906
O17784,2979.59,0.35926090748297546,85.63601658617593
O19014,6939.06,0.15403809281682354,85.51036546732061
O14009,4776.58,0.22344165365507365,85.38295472126013
O09217,2801.46,0.38095143146446664,85.37761577523557
O09364,14192.26,0.07518615128306398,85.36491259268621
O00838,21732.54,0.049005268662210694,85.20071691297925
O11011,4814.76,0.22086761263632013,85.07396372934791
O14953,3321.11,0.31912819855836744,84.78878812113439
O07692,2454.33,0.4317850549304463,84.77944110939538
O15240,8096.1,0.13080620896810863,84.72161187413634
O00568,6252.65,0.1693696516343271,84.72073218331003
O04373,3064.31,0.34498558465864293,84.5714221540261
O18252,3034.8,0.34797782745965633,84.48344886196521
O16426,4345.84,0.24296047269041274,84.46938725095227
O14546,2962.52,0.35636426958456563,84.45890207437338
O17348,7055.28,0.14962703943108746,84.452852700589
O01288,4548.16,0.2319451865070881,84.39390555712622
O14127,2295.36,0.45955359169221477,84.38727457813137
O19525,3212.06,0.32832430053907474,84.36778822316323
O19526,14973.38,0.07033530446228166,84.25257929035511
O05281,2953.61,0.3561834357771172,84.1621566196521
O10931,4264.58,0.246611989952756,84.13572480901794
O07641,49362.6,0.021289650615065606,84.07300059609899
O00429,47112.69,0.022302377166719144,84.05799853749738
O16696,1666.72,0.6303840830081079,84.05390070650188
O13786,7119.17,0.1475548216109547,84.03742874944483
O10933,2173.19,0.4827911583533549,83.93575339375418
O03930,2287.91,0.4578568614188056,83.80282334469595
O03165,22015.47,0.04755891754341802,83.76255379276745
O04967,2295.36,0.45560006283109367,83.66129281759834
O19679,2303.81,0.4538707912273068,83.65056540299052
O09707,14306.62,0.07302267675608928,83.57661501857618
O16076,3621.26,0.2883302659367474,83.52950870608848
O13649,24413.51,0.042745984950958285,83.48636248480555
O03849,24825.45,0.04202295776274749,83.45910694329598
O16149,1862.74,0.5599724934205216,83.4466529915314
O14776,2015.7,0.5173709491753027,83.42916978021262
O03452,3438.94,0.3030351316925992,83.36957086263577
O02075,25738.87,0.04043442739243976,83.25891761427569
O09770,2297.68,0.4529013685187896,83.2497933134602
O06057,6681.98,0.15570137753629731,83.23147925359903
O08367,20864.2,0.049856179365148086,83.21674380082582
O09336,2695.81,0.3858009211196412,83.20367849308319
O17177,4074.04,0.25524002914780636,83.18864706794632
O06908,5260.5,0.1973430926175548,83.04986709717177
O00277,2821.99,0.36778095344262496,83.02993382444426
O10325,3428.05,0.30254647073999713,82.97155432161978
O14848,2666.27,0.38886511968623294,82.94555221326499
O18926,3344.85,0.30978281214822967,82.89416313712049
O16466,5823.75,0.17736735973107073,82.63545289870586
O08901,4570.73,0.22563091776870678,82.5038403818369
O16563,2563.78,0.40164974828924876,82.37932733352082
O11591,4857.34,0.21198237402191394,82.37363717052827
O15948,2197.85,0.4678013345193156,82.25257304586223
O11306,3478.74,0.295139895537716,82.13719681622993
O15505,22015.47,0.04662572669121645,82.11898297589401
O03322,33026.35,0.031033745490401873,81.99450723015471
O01612,6667.6,0.1535210693511087,81.8893665604362
O13297,19340.93,0.052880018967739334,81.8198996202975
O06886,3688.43,0.2772095031411149,81.7974278136626
O04197,1621.89,0.6302676608225479,81.77798531291859
