order_id,returned,return_reason,days_to_return
O09117,0,,0
O09112,0,,0
O09114,0,,0
O09113,1,Damaged product,7
O09121,0,,0
O09118,0,,0
O09123,0,,0
O09122,0,,0
O09120,0,,0
O09124,0,,0
O09125,0,,0
O09119,0,,0
O09127,0,,0
O09135,0,,0
O09134,0,,0
O09137,1,Changed mind,5
O09126,0,,0
O09129,0,,0
O09133,0,,0
O09128,0,,0
O09136,0,,0
O09131,0,,0
O09132,0,,0
O09130,1,Size issue,12
O09146,0,,0
O09138,0,,0
O09145,0,,0
O09141,0,,0
O09147,0,,0
O09148,0,,0
O09140,0,,0
O09143,0,,0
O09139,0,,0
O09144,0,,0
O09142,0,,0
O09157,0,,0
O09155,0,,0
O09151,0,,0
O09150,0,,0
O09154,0,,0
O09149,0,,0
O09156,0,,0
O09152,0,,0
O09153,0,,0
O09163,0,,0
O09168,0,,0
O09170,0,,0
O09160,0,,0
O09167,0,,0
O09164,0,,0
O09169,0,,0
O09159,0,,0
O09161,0,,0
O09171,0,,0
O09158,0,,0
O09162,0,,0
O09165,0,,0
O09166,0,,0
O09178,0,,0
O09177,0,,0
O09172,0,,0
O09174,0,,0
O09175,0,,0
O09185,0,,0
O09179,0,,0
O09183,0,,0
O09184,0,,0
O09181,1,Product mismatch,14
O09182,0,,0
O09173,1,Damaged product,2
O09176,0,,0
O09180,0,,0
O09191,0,,0
O09190,0,,0
O09189,0,,0
O09192,0,,0
O09188,0,,0
O09193,1,Damaged product,12
O09195,1,Size issue,12
O09186,0,,0
O09194,1,Product mismatch,7
O09187,1,Product mismatch,10
O09202,0,,0
O09200,0,,0
O09198,0,,0
O09201,1,Changed mind,8
O09203,0,,0
O09197,0,,0
O09204,0,,0
O09196,0,,0
O09205,0,,0
O09199,0,,0
O09212,0,,0
O09208,0,,0
O09210,0,,0
O09207,0,,0
O09206,0,,0
O09213,0,,0
O09209,0,,0
O09211,0,,0
O09215,0,,0
O09214,0,,0
O09218,0,,0
O09219,0,,0
O09220,0,,0
O09216,0,,0
O09217,0,,0
O09223,0,,0
O09224,0,,0
O09226,0,,0
O09225,0,,0
O09222,0,,0
O09221,0,,0
O09228,0,,0
O09233,0,,0
O09229,0,,0
O09227,1,Size issue,12
O09230,0,,0
O09234,0,,0
O09231,0,,0
O09232,0,,0
O09245,0,,0
O09235,0,,0
O09241,0,,0
O09244,0,,0
O09246,0,,0
O09242,0,,0
O09237,1,Size issue,6
O09243,0,,0
O09239,0,,0
O09238,0,,0
O09240,0,,0
O09236,0,,0
O09250,0,,0
O09248,0,,0
O09249,0,,0
O09254,0,,0
O09255,0,,0
O09247,0,,0
O09252,0,,0
O09251,0,,0
O09253,0,,0
O09259,0,,0
O09260,0,,0
O09258,0,,0
O09256,0,,0
O09264,1,Damaged product,4
O09268,0,,0
O09257,0,,0
O09265,0,,0
O09266,0,,0
O09267,0,,0
O09263,0,,0
O09269,0,,0
O09261,0,,0
O09262,0,,0
O09276,0,,0
O09272,0,,0
O09273,0,,0
O09274,0,,0
O09271,0,,0
O09270,1,Changed mind,7
O09278,0,,0
O09277,0,,0
O09275,0,,0
O09279,0,,0
O09285,0,,0
O09290,0,,0
O09282,0,,0
O09283,0,,0
O09291,0,,0
O09293,0,,0
O09292,0,,0
O09288,0,,0
O09287,0,,0
O09289,0,,0
O09280,0,,0
O09286,1,Changed mind,6
O09281,0,,0
O09284,0,,0
O09295,0,,0
O09297,0,,0
O09299,0,,0
O09298,0,,0
O09294,0,,0
O09296,0,,0
O09300,0,,0
O09304,0,,0
O09305,0,,0
O09303,0,,0
O09307,0,,0
O09306,0,,0
O09301,0,,0
O09308,0,,0
O09302,0,,0
O09313,0,,0
O09315,0,,0
O09309,0,,0
O09311,0,,0
O09314,0,,0
O09310,0,,0
O09312,1,Changed mind,9
O09316,0,,0
O09321,0,,0
O09322,0,,0
O09317,0,,0
O09319,1,Changed mind,9
O09318,0,,0
O09320,0,,0
O09324,0,,0
O09323,0,,0
O09325,1,Product mismatch,14
O09328,0,,0
O09331,0,,0
O09327,0,,0
O09329,0,,0
O09326,0,,0
O09330,0,,0
O09333,1,Product mismatch,10
O09335,0,,0
O09332,0,,0
O09334,0,,0
O09336,0,,0
O09338,0,,0
O09340,0,,0
O09337,0,,0
O09344,1,Size issue,12
O09343,0,,0
O09339,0,,0
O09342,0,,0
O09345,1,Size issue,12
O09346,0,,0
O09341,0,,0
O09348,0,,0
O09347,0,,0
O09349,0,,0
O09351,0,,0
O09354,0,,0
O09353,0,,0
O09350,0,,0
O09352,0,,0
O09356,0,,0
O09355,0,,0
O09358,0,,0
O09365,0,,0
O09362,1,Damaged product,12
O09371,0,,0
O09370,0,,0
O09357,0,,0
O09360,1,Damaged product,11
O09361,0,,0
O09359,0,,0
O09368,1,Changed mind,5
O09367,0,,0
O09366,0,,0
O09363,1,Size issue,5
O09364,1,Damaged product,14
O09369,0,,0
O09376,0,,0
O09375,0,,0
O09381,0,,0
O09374,0,,0
O09379,0,,0
O09380,0,,0
O09377,0,,0
O09372,0,,0
O09373,0,,0
O09378,0,,0
O09383,0,,0
O09382,0,,0
O09386,0,,0
O09389,0,,0
O09393,1,Damaged product,5
O09395,0,,0
O09394,0,,0
O09390,1,Product mismatch,14
O09384,0,,0
O09392,0,,0
O09385,0,,0
O09387,1,Product mismatch,5
O09388,1,Changed mind,6
O09391,0,,0
O09407,0,,0
O09402,0,,0
O09399,0,,0
O09409,0,,0
O09410,1,Product mismatch,6
O09401,0,,0
O09397,0,,0
O09396,0,,0
O09400,0,,0
O09408,0,,0
O09398,0,,0
O09404,0,,0
O09403,0,,0
O09406,1,Damaged product,6
O09405,0,,0
O09411,0,,0
O09414,0,,0
O09416,0,,0
O09417,0,,0
O09413,0,,0
O09412,0,,0
O09415,0,,0
O09420,0,,0
O09426,1,Product mismatch,11
O09428,0,,0
O09427,0,,0
O09419,0,,0
O09418,0,,0
O09425,0,,0
O09429,0,,0
O09421,0,,0
O09423,0,,0
O09422,0,,0
O09424,0,,0
O09437,0,,0
O09432,0,,0
O09438,0,,0
O09433,0,,0
O09431,0,,0
O09430,0,,0
O09435,0,,0
O09436,0,,0
O09434,0,,0
O09441,0,,0
O09446,0,,0
O09445,0,,0
O09443,0,,0
O09439,0,,0
O09440,0,,0
O09444,0,,0
O09442,0,,0
O09450,0,,0
O09449,0,,0
O09448,0,,0
O09447,0,,0
O09455,0,,0
O09452,1,Changed mind,2
O09454,0,,0
O09457,0,,0
O09459,1,Product mismatch,4
O09451,0,,0
O09460,1,Product mismatch,7
O09458,0,,0
O09453,0,,0
O09456,0,,0
O09467,0,,0
O09463,0,,0
O09469,1,Changed mind,14
O09472,1,Changed mind,12
O09461,0,,0
O09473,0,,0
O09474,0,,0
O09471,0,,0
O09470,0,,0
O09464,0,,0
O09465,0,,0
O09462,0,,0
O09468,1,Changed mind,8
O09466,1,Product mismatch,5
O09475,0,,0
O09483,0,,0
O09479,0,,0
O09481,0,,0
O09485,0,,0
O09480,0,,0
O09476,0,,0
O09477,0,,0
O09482,0,,0
O09478,0,,0
O09484,0,,0
O09486,0,,0
O09491,0,,0
O09489,0,,0
O09487,0,,0
O09490,0,,0
O09488,0,,0
O09494,0,,0
O09492,0,,0
O09493,0,,0
O09502,0,,0
O09506,0,,0
O09497,0,,0
O09508,0,,0
O09500,0,,0
O09496,0,,0
O09498,0,,0
O09504,0,,0
O09503,0,,0
O09505,0,,0
O09495,1,Damaged product,2
O09499,0,,0
O09507,0,,0
O09501,0,,0
O09517,0,,0
O09515,0,,0
O09519,0,,0
O09514,0,,0
O09513,0,,0
O09516,0,,0
O09512,0,,0
O09511,0,,0
O09520,0,,0
O09509,0,,0
O09510,0,,0
O09518,1,Size issue,2
O09522,0,,0
O09527,0,,0
O09529,0,,0
O09528,0,,0
O09523,0,,0
O09524,0,,0
O09526,0,,0
O09521,0,,0
O09525,0,,0
O09530,0,,0
O09531,1,Changed mind,10
O09532,0,,0
O09533,0,,0
O09534,1,Changed mind,12
O09535,1,Changed mind,12
O09536,0,,0
O09537,0,,0
O09543,0,,0
O09539,0,,0
O09542,0,,0
O09540,0,,0
O09541,0,,0
O09545,0,,0
O09544,0,,0
O09538,1,Product mismatch,10
O09558,0,,0
O09547,0,,0
O09552,0,,0
O09551,0,,0
O09549,0,,0
O09553,1,Damaged product,11
O09548,1,Size issue,3
O09554,0,,0
O09550,1,Product mismatch,3
O09555,0,,0
O09556,0,,0
O09546,0,,0
O09557,0,,0
O09561,1,Product mismatch,11
O09560,0,,0
O09568,0,,0
O09562,0,,0
O09565,0,,0
O09564,0,,0
O09566,1,Size issue,6
O09567,0,,0
O09563,1,Changed mind,7
O09559,0,,0
O09569,0,,0
O09571,0,,0
O09578,0,,0
O09573,0,,0
O09577,0,,0
O09570,0,,0
O09579,0,,0
O09580,0,,0
O09575,0,,0
O09574,1,Product mismatch,5
O09572,0,,0
O09576,1,Changed mind,9
O09582,0,,0
O09585,0,,0
O09584,0,,0
O09587,0,,0
O09589,0,,0
O09583,0,,0
O09586,0,,0
O09588,0,,0
O09591,0,,0
O09581,0,,0
O09590,0,,0
O09592,0,,0
O09600,0,,0
O09599,0,,0
O09595,0,,0
O09596,0,,0
O09593,0,,0
O09594,0,,0
O09597,0,,0
O09598,0,,0
O09609,0,,0
O09603,0,,0
O09601,0,,0
O09606,0,,0
O09604,0,,0
O09612,0,,0
O09610,0,,0
O09607,1,Changed mind,12
O09605,1,Changed mind,2
O09602,0,,0
O09608,0,,0
O09611,0,,0
O09620,1,Changed mind,6
O09618,0,,0
O09625,0,,0
O09615,0,,0
O09621,1,Size issue,5
O09627,0,,0
O09626,0,,0
O09622,0,,0
O09619,0,,0
O09623,0,,0
O09614,0,,0
O09616,0,,0
O09624,0,,0
O09617,0,,0
O09613,0,,0
O09628,0,,0
O09634,0,,0
O09633,0,,0
O09630,0,,0
O09629,0,,0
O09631,1,Changed mind,10
O09632,0,,0
O09639,0,,0
O09636,0,,0
O09637,0,,0
O09638,0,,0
O09640,0,,0
O09635,0,,0
O09642,1,Product mismatch,11
O09641,1,Size issue,10
O09648,0,,0
O09643,0,,0
O09645,0,,0
O09646,0,,0
O09644,0,,0
O09647,0,,0
O09649,0,,0
O09650,0,,0
O09654,0,,0
O09652,0,,0
O09655,0,,0
O09653,0,,0
O09651,1,Damaged product,8
O09656,1,Changed mind,10
O09658,0,,0
O09659,0,,0
O09657,0,,0
O09667,0,,0
O09660,0,,0
O09662,0,,0
O09664,0,,0
O09661,0,,0
O09668,1,Changed mind,5
O09665,0,,0
O09666,0,,0
O09663,0,,0
O09669,0,,0
O09675,1,Changed mind,7
O09676,0,,0
O09673,0,,0
O09671,0,,0
O09672,0,,0
O09674,0,,0
O09670,0,,0
O09681,0,,0
O09682,0,,0
O09685,0,,0
O09679,0,,0
O09680,0,,0
O09678,0,,0
O09677,1,Changed mind,14
O09686,0,,0
O09683,0,,0
O09684,1,Changed mind,14
O09692,0,,0
O09688,0,,0
O09694,0,,0
O09690,0,,0
O09687,0,,0
O09693,0,,0
O09691,0,,0
O09689,0,,0
O09695,0,,0
O09697,0,,0
O09701,0,,0
O09699,0,,0
O09700,0,,0
O09704,0,,0
O09703,0,,0
O09706,0,,0
O09698,0,,0
O09705,0,,0
O09702,1,Product mismatch,13
O09696,1,Product mismatch,13
O09710,1,Product mismatch,2
O09711,0,,0
O09708,0,,0
O09709,0,,0
O09707,0,,0
O09712,1,Damaged product,14
O09722,1,Changed mind,5
O09723,0,,0
O09713,1,Product mismatch,6
O09719,0,,0
O09716,0,,0
O09720,0,,0
O09714,0,,0
O09715,0,,0
O09718,0,,0
O09721,1,Changed mind,4
O09717,0,,0
O09733,0,,0
O09730,0,,0
O09726,0,,0
O09729,0,,0
O09732,0,,0
O09734,1,Product mismatch,12
O09725,0,,0
O09731,0,,0
O09728,0,,0
O09724,0,,0
O09727,0,,0
O09737,1,Changed mind,5
O09740,0,,0
O09736,1,Changed mind,6
O09739,0,,0
O09738,0,,0
O09735,0,,0
O09741,0,,0
O09755,0,,0
O09745,0,,0
O09742,0,,0
O09753,0,,0
O09749,0,,0
O09750,0,,0
O09754,0,,0
O09748,0,,0
O09747,0,,0
O09751,1,Product mismatch,10
O09744,0,,0
O09752,0,,0
O09743,0,,0
O09746,0,,0
O09759,0,,0
O09765,0,,0
O09769,0,,0
O09757,0,,0
O09768,0,,0
O09762,0,,0
O09758,0,,0
O09764,0,,0
O09760,0,,0
O09763,0,,0
O09756,0,,0
O09767,0,,0
O09761,0,,0
O09770,0,,0
O09766,0,,0
O09773,0,,0
O09779,0,,0
O09772,0,,0
O09771,0,,0
O09778,0,,0
O09775,0,,0
O09776,0,,0
O09774,0,,0
O09777,0,,0
O09790,0,,0
O09784,0,,0
O09782,0,,0
O09786,0,,0
O09787,0,,0
O09781,0,,0
O09791,0,,0
O09789,1,Damaged product,12
O09788,0,,0
O09785,0,,0
O09780,0,,0
O09783,0,,0
O09795,1,Changed mind,13
O09800,0,,0
O09794,0,,0
O09792,0,,0
O09796,0,,0
O09799,0,,0
O09798,0,,0
O09793,0,,0
O09797,0,,0
O09801,0,,0
O09806,0,,0
O09803,0,,0
O09807,0,,0
O09805,0,,0
O09802,1,Product mismatch,3
O09804,0,,0
O09809,1,Changed mind,14
O09808,0,,0
O09812,0,,0
O09813,0,,0
O09811,0,,0
O09816,0,,0
O09815,0,,0
O09810,0,,0
O09817,0,,0
O09814,0,,0
O09821,0,,0
O09819,0,,0
O09823,0,,0
O09820,0,,0
O09818,0,,0
O09824,0,,0
O09822,1,Size issue,14
O09825,0,,0
O09829,0,,0
O09827,1,Size issue,10
O09826,0,,0
O09830,0,,0
O09828,0,,0
O09836,1,Changed mind,6
O09831,0,,0
O09833,0,,0
O09839,1,Product mismatch,9
O09838,0,,0
O09835,0,,0
O09832,0,,0
O09834,0,,0
O09837,0,,0
O09840,0,,0
O09841,0,,0
O09858,0,,0
O09851,0,,0
O09856,0,,0
O09850,0,,0
O09852,0,,0
O09847,0,,0
O09845,0,,0
O09843,0,,0
O09842,0,,0
O09853,0,,0
O09857,0,,0
O09849,0,,0
O09848,0,,0
O09855,0,,0
O09854,0,,0
O09844,0,,0
O09846,0,,0
O09869,0,,0
O09872,0,,0
O09867,0,,0
O09870,0,,0
O09862,0,,0
O09864,1,Size issue,14
O09860,0,,0
O09863,1,Product mismatch,13
O09859,0,,0
O09865,0,,0
O09861,0,,0
O09871,0,,0
O09868,0,,0
O09866,0,,0
O09881,0,,0
O09873,0,,0
O09882,0,,0
O09880,0,,0
O09879,0,,0
O09887,0,,0
O09886,0,,0
O09874,0,,0
O09884,0,,0
O09885,0,,0
O09877,1,Changed mind,12
O09883,0,,0
O09875,0,,0
O09876,0,,0
O09878,0,,0
O09892,0,,0
O09894,0,,0
O09891,0,,0
O09888,0,,0
O09889,0,,0
O09893,0,,0
O09890,0,,0
O09901,0,,0
O09899,0,,0
O09897,0,,0
O09900,0,,0
O09896,1,Changed mind,5
O09895,1,Changed mind,3
O09898,0,,0
O09910,0,,0
O09912,1,Damaged product,6
O09907,1,Size issue,2
O09904,0,,0
O09902,0,,0
O09903,0,,0
O09909,0,,0
O09911,0,,0
O09906,0,,0
O09908,0,,0
O09905,0,,0
O09913,0,,0
O09916,0,,0
O09915,0,,0
O09914,0,,0
O09917,1,Changed mind,10
O09923,0,,0
O09919,0,,0
O09921,0,,0
O09918,0,,0
O09920,0,,0
O09922,0,,0
O09925,0,,0
O09927,0,,0
O09924,0,,0
O09929,0,,0
O09932,0,,0
O09928,0,,0
O09931,0,,0
O09930,0,,0
O09926,0,,0
O09933,0,,0
O09937,0,,0
O09936,0,,0
O09934,0,,0
O09935,0,,0
O09941,0,,0
O09938,0,,0
O09939,0,,0
O09940,0,,0
O09950,1,Damaged product,3
O09944,0,,0
O09953,0,,0
O09949,0,,0
O09943,1,Size issue,14
O09948,0,,0
O09945,1,Changed mind,3
O09952,0,,0
O09946,0,,0
O09942,0,,0
O09947,1,Damaged product,4
O09951,0,,0
O09955,0,,0
O09956,0,,0
O09954,0,,0
O09968,0,,0
O09960,0,,0
O09967,0,,0
O09957,0,,0
O09959,0,,0
O09965,0,,0
O09964,0,,0
O09961,0,,0
O09963,1,Product mismatch,14
O09962,0,,0
O09969,0,,0
O09966,0,,0
O09970,0,,0
O09958,0,,0
O09981,0,,0
O09983,0,,0
O09976,0,,0
O09972,0,,0
O09979,0,,0
O09973,0,,0
O09975,0,,0
O09978,0,,0
O09977,0,,0
O09971,0,,0
O09980,0,,0
O09974,0,,0
O09982,0,,0
O09990,0,,0
O09993,0,,0
O09989,0,,0
O09984,0,,0
O09986,1,Product mismatch,13
O09988,0,,0
O09987,0,,0
O09991,0,,0
O09992,0,,0
O09985,0,,0
O09996,0,,0
O09998,0,,0
O09994,0,,0
O09999,0,,0
O09995,0,,0
O10001,0,,0
O10002,0,,0
O10000,0,,0
O09997,1,Changed mind,13
O10003,0,,0
O10004,0,,0
O10009,0,,0
O10008,0,,0
O10007,0,,0
O10010,0,,0
O10005,0,,0
O10006,0,,0
O10011,0,,0
O10018,0,,0
O10021,0,,0
O10012,0,,0
O10019,0,,0
O10013,0,,0
O10015,0,,0
O10017,0,,0
O10014,0,,0
O10020,0,,0
O10016,0,,0
O10023,0,,0
O10029,0,,0
O10038,0,,0
O10026,0,,0
O10031,0,,0
O10036,0,,0
O10022,0,,0
O10035,0,,0
O10025,0,,0
O10032,0,,0
O10024,0,,0
O10028,0,,0
O10027,0,,0
O10033,0,,0
O10034,0,,0
O10030,0,,0
O10037,0,,0
O10048,0,,0
O10052,0,,0
O10040,0,,0
O10046,0,,0
O10050,0,,0
O10045,0,,0
O10049,0,,0
O10041,0,,0
O10042,0,,0
O10047,0,,0
O10051,0,,0
O10039,0,,0
O10053,0,,0
O10044,0,,0
O10043,0,,0
O10065,0,,0
O10059,0,,0
O10063,0,,0
O10064,0,,0
O10057,1,Product mismatch,8
O10058,0,,0
O10062,0,,0
O10061,0,,0
O10056,0,,0
O10054,1,Changed mind,2
O10060,0,,0
O10055,0,,0
O10067,1,Damaged product,3
O10069,0,,0
O10066,0,,0
O10068,0,,0
O10078,0,,0
O10074,1,Changed mind,2
O10070,0,,0
O10075,0,,0
O10076,0,,0
O10077,0,,0
O10071,0,,0
O10073,0,,0
O10072,0,,0
O10084,0,,0
O10082,0,,0
O10080,0,,0
O10081,1,Changed mind,5
O10083,1,Product mismatch,14
O10079,0,,0
O10086,0,,0
O10085,0,,0
O10087,1,Changed mind,5
O10091,0,,0
O10089,0,,0
O10090,0,,0
O10088,0,,0
O10094,1,Product mismatch,4
O10092,0,,0
O10095,0,,0
O10097,0,,0
O10093,0,,0
O10096,0,,0
O10102,0,,0
O10098,0,,0
O10099,0,,0
O10103,0,,0
O10100,0,,0
O10104,0,,0
O10101,0,,0
O10116,0,,0
O10110,0,,0
O10105,0,,0
O10111,0,,0
O10106,0,,0
O10112,0,,0
O10107,0,,0
O10115,0,,0
O10109,0,,0
O10113,0,,0
O10114,0,,0
O10108,0,,0
O10117,0,,0
O10124,0,,0
O10119,0,,0
O10123,0,,0
O10121,1,Product mismatch,8
O10122,0,,0
O10118,0,,0
O10120,0,,0
O10135,0,,0
O10137,0,,0
O10128,0,,0
O10127,0,,0
O10125,0,,0
O10133,0,,0
O10129,0,,0
O10126,0,,0
O10131,0,,0
O10134,0,,0
O10130,0,,0
O10132,0,,0
O10136,0,,0
O10138,0,,0
O10146,1,Product mismatch,7
O10147,0,,0
O10141,0,,0
O10145,1,Size issue,8
O10142,0,,0
O10143,0,,0
O10149,0,,0
O10139,0,,0
O10150,0,,0
O10151,0,,0
O10144,0,,0
O10152,0,,0
O10140,0,,0
O10148,0,,0
O10157,0,,0
O10161,0,,0
O10158,1,Changed mind,5
O10163,0,,0
O10159,0,,0
O10166,0,,0
O10162,0,,0
O10156,0,,0
O10154,0,,0
O10169,0,,0
O10155,0,,0
O10160,0,,0
O10168,0,,0
O10164,0,,0
O10153,1,Product mismatch,6
O10165,1,Product mismatch,9
O10167,0,,0
O10175,1,Product mismatch,7
O10174,0,,0
O10178,0,,0
O10176,0,,0
O10172,0,,0
O10171,0,,0
O10170,0,,0
O10173,0,,0
O10177,0,,0
O10179,0,,0
O10181,0,,0
O10183,0,,0
O10182,0,,0
O10188,1,Changed mind,2
O10187,1,Product mismatch,10
O10186,0,,0
O10180,0,,0
O10184,0,,0
O10185,0,,0
O10195,0,,0
O10192,1,Damaged product,13
O10193,1,Size issue,9
O10189,0,,0
O10194,0,,0
O10190,0,,0
O10191,0,,0
O10197,0,,0
O10198,0,,0
O10202,0,,0
O10201,0,,0
O10196,0,,0
O10199,0,,0
O10203,0,,0
O10200,0,,0
O10209,0,,0
O10213,0,,0
O10205,0,,0
O10212,0,,0
O10214,0,,0
O10206,0,,0
O10211,1,Damaged product,2
O10208,0,,0
O10207,0,,0
O10210,0,,0
O10204,0,,0
O10215,1,Product mismatch,12
O10216,0,,0
O10219,0,,0
O10223,0,,0
O10217,0,,0
O10221,0,,0
O10224,0,,0
O10225,0,,0
O10220,1,Product mismatch,3
O10218,0,,0
O10222,0,,0
O10227,0,,0
O10230,0,,0
O10234,0,,0
O10235,0,,0
O10231,0,,0
O10226,0,,0
O10229,0,,0
O10228,0,,0
O10238,0,,0
O10232,0,,0
O10239,0,,0
O10240,0,,0
O10237,0,,0
O10236,0,,0
O10233,0,,0
O10243,0,,0
O10251,0,,0
O10249,0,,0
O10242,0,,0
O10245,0,,0
O10246,0,,0
O10248,0,,0
O10241,0,,0
O10247,0,,0
O10250,1,Changed mind,4
O10244,0,,0
O10253,0,,0
O10256,0,,0
O10259,0,,0
O10260,0,,0
O10261,0,,0
O10254,0,,0
O10258,0,,0
O10257,0,,0
O10252,0,,0
O10255,0,,0
O10271,1,Product mismatch,11
O10263,0,,0
O10262,0,,0
O10267,0,,0
O10264,0,,0
O10269,0,,0
O10265,0,,0
O10270,0,,0
O10268,0,,0
O10272,0,,0
O10273,0,,0
O10266,0,,0
O10274,0,,0
O10275,0,,0
O10280,0,,0
O10279,1,Product mismatch,11
O10276,0,,0
O10278,0,,0
O10277,0,,0
O10284,0,,0
O10283,0,,0
O10281,0,,0
O10282,0,,0
O10285,0,,0
O10287,1,Damaged product,12
O10288,1,Damaged product,6
O10290,0,,0
O10289,0,,0
O10286,0,,0
O10300,0,,0
O10294,0,,0
O10295,1,Size issue,10
O10293,0,,0
O10297,0,,0
O10291,0,,0
O10292,0,,0
O10301,0,,0
O10299,0,,0
O10296,0,,0
O10298,0,,0
O10308,0,,0
O10304,0,,0
O10305,0,,0
O10307,0,,0
O10303,0,,0
O10306,0,,0
O10309,0,,0
O10302,0,,0
O10313,0,,0
O10312,0,,0
O10310,0,,0
O10311,0,,0
O10314,0,,0
O10319,0,,0
O10316,1,Damaged product,8
O10320,1,Changed mind,11
O10318,0,,0
O10321,0,,0
O10322,0,,0
O10315,0,,0
O10317,0,,0
O10326,0,,0
O10327,0,,0
O10331,0,,0
O10330,0,,0
O10328,0,,0
O10338,0,,0
O10324,0,,0
O10329,0,,0
O10340,0,,0
O10334,0,,0
O10336,1,Damaged product,11
O10333,0,,0
O10339,0,,0
O10341,0,,0
O10332,0,,0
O10337,0,,0
O10323,0,,0
O10335,0,,0
O10325,1,Size issue,4
O10350,0,,0
O10349,0,,0
O10343,1,Product mismatch,2
O10342,0,,0
O10344,0,,0
O10345,0,,0
O10348,0,,0
O10347,0,,0
O10346,0,,0
O10351,0,,0
O10352,0,,0
O10354,0,,0
O10353,1,Changed mind,11
O10355,0,,0
O10356,0,,0
O10359,0,,0
O10357,0,,0
O10358,0,,0
O10369,1,Size issue,4
O10363,0,,0
O10361,0,,0
O10366,0,,0
O10364,0,,0
O10360,0,,0
O10368,0,,0
O10365,0,,0
O10362,0,,0
O10367,0,,0
O10380,0,,0
O10372,0,,0
O10377,0,,0
O10374,0,,0
O10371,0,,0
O10378,0,,0
O10373,0,,0
O10375,0,,0
O10379,1,Product mismatch,12
O10376,0,,0
O10370,1,Product mismatch,2
O10395,0,,0
O10394,1,Product mismatch,10
O10396,0,,0
O10382,0,,0
O10392,0,,0
O10384,0,,0
O10393,0,,0
O10398,0,,0
O10390,0,,0
O10386,0,,0
O10385,0,,0
O10399,0,,0
O10381,0,,0
O10389,0,,0
O10388,0,,0
O10387,0,,0
O10397,0,,0
O10391,0,,0
O10383,0,,0
O10403,0,,0
O10405,0,,0
O10400,0,,0
O10406,0,,0
O10402,0,,0
O10407,0,,0
O10404,0,,0
O10410,0,,0
O10408,0,,0
O10411,0,,0
O10401,0,,0
O10409,0,,0
O10418,0,,0
O10416,0,,0
O10413,0,,0
O10417,0,,0
O10420,0,,0
O10419,0,,0
O10412,0,,0
O10415,0,,0
O10414,0,,0
O10421,0,,0
O10426,0,,0
O10423,0,,0
O10428,0,,0
O10431,0,,0
O10429,0,,0
O10432,0,,0
O10424,0,,0
O10430,0,,0
O10433,0,,0
O10427,0,,0
O10425,0,,0
O10422,0,,0
O10434,0,,0
O10443,0,,0
O10436,0,,0
O10440,0,,0
O10442,0,,0
O10439,0,,0
O10441,0,,0
O10437,0,,0
O10435,1,Product mismatch,11
O10438,0,,0
O10451,0,,0
O10450,0,,0
O10449,1,Product mismatch,7
O10448,0,,0
O10445,0,,0
O10452,0,,0
O10444,0,,0
O10446,0,,0
O10447,0,,0
O10454,1,Changed mind,13
O10456,0,,0
O10457,0,,0
O10461,0,,0
O10460,0,,0
O10464,0,,0
O10465,0,,0
O10458,0,,0
O10453,0,,0
O10462,0,,0
O10459,0,,0
O10463,0,,0
O10455,0,,0
O10470,0,,0
O10475,0,,0
O10468,0,,0
O10473,0,,0
O10476,0,,0
O10474,0,,0
O10469,0,,0
O10467,1,Product mismatch,8
O10471,1,Size issue,9
O10472,1,Size issue,7
O10466,0,,0
O10479,0,,0
O10480,1,Damaged product,12
O10478,0,,0
O10481,0,,0
O10477,0,,0
O10482,0,,0
O10491,0,,0
O10492,0,,0
O10490,0,,0
O10485,0,,0
O10487,0,,0
O10486,0,,0
O10489,0,,0
O10488,0,,0
O10484,0,,0
O10483,0,,0
O10493,0,,0
O10494,0,,0
O10497,0,,0
O10495,0,,0
O10496,0,,0
O10498,0,,0
O10499,0,,0
O10507,0,,0
O10500,0,,0
O10505,0,,0
O10506,0,,0
O10503,1,Changed mind,5
O10504,0,,0
O10501,0,,0
O10502,0,,0
O10516,0,,0
O10519,0,,0
O10513,0,,0
O10520,0,,0
O10518,1,Damaged product,5
O10512,0,,0
O10508,0,,0
O10517,0,,0
O10515,0,,0
O10514,0,,0
O10509,0,,0
O10511,1,Changed mind,14
O10510,0,,0
O10521,0,,0
O10526,0,,0
O10527,0,,0
O10530,0,,0
O10528,0,,0
O10525,0,,0
O10523,0,,0
O10529,0,,0
O10522,1,Product mismatch,4
O10524,0,,0
O10531,0,,0
O10537,0,,0
O10533,0,,0
O10532,0,,0
O10539,1,Size issue,13
O10535,0,,0
O10538,0,,0
O10534,1,Changed mind,2
O10536,1,Changed mind,13
O10546,1,Changed mind,3
O10540,0,,0
O10544,1,Product mismatch,13
O10541,0,,0
O10542,0,,0
O10545,0,,0
O10543,0,,0
O10547,0,,0
O10557,0,,0
O10554,0,,0
O10558,0,,0
O10551,0,,0
O10552,0,,0
O10556,0,,0
O10550,1,Changed mind,10
O10548,0,,0
O10549,1,Changed mind,12
O10553,0,,0
O10555,0,,0
O10564,0,,0
O10566,0,,0
O10567,0,,0
O10561,0,,0
O10562,0,,0
O10568,0,,0
O10565,1,Changed mind,5
O10563,0,,0
O10570,0,,0
O10569,0,,0
O10560,0,,0
O10559,0,,0
O10579,0,,0
O10571,0,,0
O10577,0,,0
O10572,0,,0
O10576,0,,0
